***
*** Digital Image Correlation Engine (DICe), (git sha1: v3.0-beta.8-11-g5ebcdf) Copyright 2021 National Technology & Engineering Solutions of Sandia, LLC (NTESS)
***
*** Reference image: /home/rspencer/moose_work/Geometry_Optimisation/sens_opt_sinh_spline/imdef/imdef_0/defimage_0000.tiff 
*** Deformed image: /home/rspencer/moose_work/Geometry_Optimisation/sens_opt_sinh_spline/imdef/imdef_0/defimage_0001.tiff 
*** DIC method : local 
*** Correlation method: ZNSSD
*** Interpolation method: KEYS_FOURTH
*** Image gradient method: FINITE_DIFFERENCE
*** Optimization method: GRADIENT_BASED_THEN_SIMPLEX
*** Projection method: DISPLACEMENT_BASED
*** Guess initialization method: USE_FEATURE_MATCHING
*** Seed location: N/A
*** Shape functions: Translation (u,v) Normal Strain (ex,ey) Shear Strain (gamma_xy) 
*** Incremental correlation: false
*** Subset size: 21
*** Step size: x 10 y 10 (-1 implies not regular grid)
*** Strain window size in pixels: 100 (only first strain post-processor is reported)
*** Coordinates given with (0,0) as upper left corner of image, x positive right, y positive down
***
SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,VSG_STRAIN_XX,VSG_STRAIN_YY,SIGMA,GAMMA,MATCH
7929,9.5000E+02,1.1900E+03,3.7421E-02,-5.5197E-01,-6.4868E-04,-8.4231E-03,3.1010E-03,6.3172E-05,0.0000E+00
7930,9.5000E+02,1.1800E+03,4.0206E-02,-4.6490E-01,-5.8676E-04,-8.3207E-03,2.6531E-03,5.8991E-05,0.0000E+00
7931,9.5000E+02,1.1700E+03,4.4749E-02,-3.8027E-01,-5.2742E-04,-7.9003E-03,2.5954E-03,5.5916E-05,0.0000E+00
7932,9.5000E+02,1.1600E+03,4.7789E-02,-2.9388E-01,-4.5253E-04,-7.1054E-03,2.9749E-03,5.3302E-05,0.0000E+00
7933,9.5000E+02,1.1500E+03,4.9608E-02,-2.0979E-01,-3.8224E-04,-5.9896E-03,2.9592E-03,4.1188E-05,0.0000E+00
7934,9.5000E+02,1.1400E+03,5.5995E-02,-1.3861E-01,-3.0805E-04,-4.6853E-03,3.1988E-03,7.8583E-05,0.0000E+00
7935,9.5000E+02,1.1300E+03,4.9874E-02,-1.0364E-01,-2.4111E-04,-3.3309E-03,3.3879E-03,3.9022E-05,0.0000E+00
7936,9.5000E+02,1.1200E+03,4.1964E-02,-1.0218E-01,-1.7351E-04,-2.0781E-03,3.4482E-03,2.6470E-05,0.0000E+00
7937,9.5000E+02,1.1100E+03,3.3276E-02,-1.0164E-01,-1.2270E-04,-1.0637E-03,4.0449E-03,2.3452E-05,0.0000E+00
7938,9.5000E+02,1.1000E+03,2.5036E-02,-1.0055E-01,-7.9828E-05,-3.9788E-04,3.6185E-03,2.3207E-05,0.0000E+00
7939,9.5000E+02,1.0900E+03,1.7347E-02,-1.0054E-01,-5.4534E-05,-8.7598E-05,2.7312E-03,2.4150E-05,0.0000E+00
7940,9.5000E+02,1.0800E+03,8.6542E-03,-1.0171E-01,-4.2304E-05,-1.1667E-06,3.0554E-03,2.5582E-05,0.0000E+00
7941,9.5000E+02,1.0700E+03,-8.0500E-04,-1.0156E-01,-2.8811E-05,1.0782E-05,3.5800E-03,2.6219E-05,0.0000E+00
7942,9.5000E+02,1.0600E+03,-8.7681E-03,-1.0157E-01,-1.5613E-05,1.8727E-05,3.5177E-03,2.7439E-05,0.0000E+00
7943,9.5000E+02,1.0500E+03,-1.6548E-02,-1.0090E-01,-4.7048E-06,2.1822E-05,3.2329E-03,2.5408E-05,0.0000E+00
7944,9.5000E+02,1.0400E+03,-2.4645E-02,-1.0105E-01,5.1665E-06,2.4446E-05,3.0896E-03,2.4080E-05,0.0000E+00
7945,9.5000E+02,1.0300E+03,-3.5080E-02,-1.0203E-01,1.4636E-05,2.6643E-05,3.3245E-03,2.4507E-05,0.0000E+00
7946,9.5000E+02,1.0200E+03,-4.2736E-02,-1.0278E-01,2.0161E-05,2.5365E-05,3.4008E-03,2.3178E-05,0.0000E+00
7947,9.5000E+02,1.0100E+03,-4.9418E-02,-1.0251E-01,2.4686E-05,2.5370E-05,3.2913E-03,2.3594E-05,0.0000E+00
7948,9.5000E+02,1.0000E+03,-5.7396E-02,-1.0294E-01,2.8955E-05,2.6348E-05,3.2874E-03,2.4738E-05,0.0000E+00
7949,9.5000E+02,9.9000E+02,-6.4848E-02,-1.0293E-01,3.4902E-05,2.2851E-05,3.2908E-03,2.6112E-05,0.0000E+00
7950,9.5000E+02,9.8000E+02,-7.2707E-02,-1.0282E-01,4.0548E-05,2.0660E-05,3.9529E-03,2.1021E-05,0.0000E+00
7951,9.5000E+02,9.7000E+02,-8.0471E-02,-1.0318E-01,4.4619E-05,1.9472E-05,3.7188E-03,2.5436E-05,0.0000E+00
7952,9.5000E+02,9.6000E+02,-8.8902E-02,-1.0577E-01,4.5868E-05,1.5869E-05,3.8844E-03,3.0218E-05,0.0000E+00
7953,9.5000E+02,9.5000E+02,-9.6526E-02,-1.0580E-01,4.6369E-05,1.4416E-05,3.9301E-03,2.6356E-05,0.0000E+00
7954,9.5000E+02,9.4000E+02,-1.0324E-01,-1.0454E-01,4.8223E-05,1.4955E-05,3.3702E-03,2.8027E-05,0.0000E+00
7955,9.5000E+02,9.3000E+02,-1.0959E-01,-1.0489E-01,4.6842E-05,1.1031E-05,3.1841E-03,2.7049E-05,0.0000E+00
7956,9.5000E+02,9.2000E+02,-1.1605E-01,-1.0430E-01,4.7911E-05,3.9386E-06,2.9381E-03,2.6601E-05,0.0000E+00
7957,9.5000E+02,9.1000E+02,-1.2324E-01,-1.0418E-01,5.2177E-05,-5.6137E-06,2.8640E-03,2.7916E-05,0.0000E+00
7958,9.5000E+02,9.0000E+02,-1.2994E-01,-1.0460E-01,5.1322E-05,-1.8139E-05,2.9195E-03,2.9172E-05,0.0000E+00
7959,9.5000E+02,8.9000E+02,-1.3653E-01,-1.0455E-01,5.0437E-05,-2.8962E-05,3.0324E-03,2.7127E-05,0.0000E+00
7960,9.5000E+02,8.8000E+02,-1.4281E-01,-1.0481E-01,5.0822E-05,-4.2689E-05,3.1541E-03,2.5849E-05,0.0000E+00
7961,9.5000E+02,8.7000E+02,-1.4786E-01,-1.0318E-01,5.4891E-05,-5.8425E-05,5.0462E-03,1.0899E-04,0.0000E+00
7962,9.6000E+02,8.7000E+02,-1.4757E-01,-9.3966E-02,5.7404E-05,-4.4566E-05,6.1202E-03,1.6313E-04,0.0000E+00
7963,9.6000E+02,8.8000E+02,-1.4298E-01,-9.8834E-02,5.1422E-05,-2.9898E-05,3.2429E-03,2.6347E-05,0.0000E+00
7964,9.6000E+02,8.9000E+02,-1.3564E-01,-9.8036E-02,4.8386E-05,-1.9311E-05,3.2170E-03,2.8644E-05,0.0000E+00
7965,9.6000E+02,9.0000E+02,-1.2925E-01,-9.7164E-02,5.1791E-05,-2.4310E-07,3.1485E-03,3.1638E-05,0.0000E+00
7966,9.6000E+02,9.1000E+02,-1.2343E-01,-9.7086E-02,5.2763E-05,-7.7104E-07,3.0009E-03,3.0001E-05,0.0000E+00
7967,9.6000E+02,9.2000E+02,-1.1686E-01,-9.7017E-02,5.3338E-05,6.0943E-06,3.1225E-03,2.8603E-05,0.0000E+00
7968,9.6000E+02,9.3000E+02,-1.0952E-01,-9.7445E-02,4.9541E-05,1.9671E-05,3.1030E-03,2.8748E-05,0.0000E+00
7969,9.6000E+02,9.4000E+02,-1.0128E-01,-9.6704E-02,5.0596E-05,2.0389E-05,3.0388E-03,2.8251E-05,0.0000E+00
7970,9.6000E+02,9.5000E+02,-9.4574E-02,-9.6980E-02,4.8318E-05,1.8771E-05,3.9645E-03,2.6882E-05,0.0000E+00
7971,9.6000E+02,9.6000E+02,-8.8158E-02,-9.8137E-02,4.7635E-05,1.9464E-05,3.9320E-03,2.8457E-05,0.0000E+00
7972,9.6000E+02,9.7000E+02,-8.0297E-02,-9.5869E-02,4.6834E-05,2.3314E-05,3.5239E-03,2.4881E-05,0.0000E+00
7973,9.6000E+02,9.8000E+02,-7.2395E-02,-9.5694E-02,4.1548E-05,2.3678E-05,3.4144E-03,2.0741E-05,0.0000E+00
7974,9.6000E+02,9.9000E+02,-6.5542E-02,-9.7819E-02,3.7628E-05,2.5117E-05,3.7047E-03,2.1422E-05,0.0000E+00
7975,9.6000E+02,1.0000E+03,-5.7219E-02,-9.7250E-02,3.3496E-05,2.7158E-05,4.1517E-03,2.1374E-05,0.0000E+00
7976,9.6000E+02,1.0100E+03,-4.9115E-02,-9.6151E-02,2.7307E-05,2.7477E-05,3.4717E-03,2.3365E-05,0.0000E+00
7977,9.6000E+02,1.0200E+03,-4.1977E-02,-9.5632E-02,2.0158E-05,2.8235E-05,3.5609E-03,2.3687E-05,0.0000E+00
7978,9.6000E+02,1.0300E+03,-3.4525E-02,-9.5528E-02,1.2835E-05,2.9238E-05,3.6750E-03,2.5093E-05,0.0000E+00
7979,9.6000E+02,1.0400E+03,-2.5983E-02,-9.4792E-02,2.6751E-06,2.7703E-05,3.4388E-03,2.4950E-05,0.0000E+00
7980,9.6000E+02,1.0500E+03,-1.7422E-02,-9.3772E-02,-6.2681E-06,2.4368E-05,3.5280E-03,2.6895E-05,0.0000E+00
7981,9.6000E+02,1.0600E+03,-9.4247E-03,-9.3946E-02,-1.7352E-05,1.9132E-05,3.7939E-03,2.7608E-05,0.0000E+00
7982,9.6000E+02,1.0700E+03,-1.1437E-03,-9.4142E-02,-3.0607E-05,1.0853E-05,3.5039E-03,2.5524E-05,0.0000E+00
7983,9.6000E+02,1.0800E+03,8.2126E-03,-9.4276E-02,-4.1416E-05,-9.8422E-06,3.1909E-03,2.6876E-05,0.0000E+00
7984,9.6000E+02,1.0900E+03,1.6094E-02,-9.3550E-02,-5.6259E-05,-1.4413E-04,3.0159E-03,2.4187E-05,0.0000E+00
7985,9.6000E+02,1.1000E+03,2.4267E-02,-9.2958E-02,-8.9222E-05,-5.5166E-04,3.3874E-03,2.2575E-05,0.0000E+00
7986,9.6000E+02,1.1100E+03,3.2909E-02,-9.3657E-02,-1.3192E-04,-1.3201E-03,3.1876E-03,2.3369E-05,0.0000E+00
7987,9.6000E+02,1.1200E+03,4.1251E-02,-9.4404E-02,-1.8469E-04,-2.4088E-03,3.1811E-03,2.5477E-05,0.0000E+00
7988,9.6000E+02,1.1300E+03,4.8533E-02,-1.0099E-01,-2.4372E-04,-3.6982E-03,3.9444E-03,5.8916E-05,0.0000E+00
7989,9.6000E+02,1.1400E+03,5.1476E-02,-1.4850E-01,-3.1414E-04,-5.0430E-03,3.9081E-03,6.2163E-05,0.0000E+00
7990,9.6000E+02,1.1500E+03,4.5563E-02,-2.2780E-01,-3.8555E-04,-6.2934E-03,3.2675E-03,4.9240E-05,0.0000E+00
7991,9.6000E+02,1.1600E+03,4.5692E-02,-3.1183E-01,-4.6743E-04,-7.3002E-03,2.8657E-03,6.0088E-05,0.0000E+00
7992,9.6000E+02,1.1700E+03,3.9296E-02,-3.9597E-01,-5.4750E-04,-7.9653E-03,2.7665E-03,5.6645E-05,0.0000E+00
7993,9.6000E+02,1.1800E+03,3.5160E-02,-4.8170E-01,-6.2269E-04,-8.2638E-03,3.3208E-03,6.5233E-05,0.0000E+00
7994,9.6000E+02,1.1900E+03,2.8277E-02,-5.6827E-01,-6.8372E-04,-8.3045E-03,3.8309E-03,6.6256E-05,0.0000E+00
7995,9.6000E+02,1.2000E+03,2.7486E-02,-6.5336E-01,-7.4871E-04,-8.2471E-03,4.0207E-03,5.8906E-05,0.0000E+00
7996,9.6000E+02,1.2100E+03,2.5218E-02,-7.3746E-01,-8.1467E-04,-8.1798E-03,3.9276E-03,4.5570E-05,0.0000E+00
7997,9.6000E+02,1.2200E+03,2.0207E-02,-8.2514E-01,-8.7880E-04,-8.1026E-03,3.5150E-03,3.8999E-05,0.0000E+00
7998,9.6000E+02,1.2300E+03,1.8162E-02,-9.1341E-01,-9.4451E-04,-8.0251E-03,3.0225E-03,3.0732E-05,0.0000E+00
7999,9.6000E+02,1.2400E+03,1.2509E-02,-9.9747E-01,-1.0101E-03,-7.9476E-03,2.9572E-03,3.1860E-05,0.0000E+00
8000,9.6000E+02,1.2500E+03,8.8397E-03,-1.0820E+00,-1.0655E-03,-7.8695E-03,2.7943E-03,3.5789E-05,0.0000E+00
8001,9.6000E+02,1.2600E+03,1.5162E-03,-1.1586E+00,-1.1211E-03,-7.7794E-03,2.9771E-03,6.1467E-05,0.0000E+00
8002,9.6000E+02,1.2700E+03,-8.5180E-03,-1.2298E+00,-1.2082E-03,-7.6618E-03,3.3803E-03,1.0090E-04,0.0000E+00
8003,9.6000E+02,1.2800E+03,-1.9907E-02,-1.3000E+00,-1.2877E-03,-7.5992E-03,3.4810E-03,1.5438E-04,0.0000E+00
8004,9.6000E+02,1.2900E+03,-4.2486E-02,-1.3569E+00,-1.3638E-03,-7.5017E-03,3.4563E-03,1.6311E-04,0.0000E+00
8005,9.6000E+02,1.3000E+03,-6.4312E-02,-1.4165E+00,-1.4557E-03,-7.3938E-03,3.1666E-03,7.5814E-05,0.0000E+00
8006,9.6000E+02,1.3100E+03,-7.3179E-02,-1.4772E+00,-1.5745E-03,-7.2957E-03,3.5209E-03,5.7888E-05,0.0000E+00
8007,9.6000E+02,1.3200E+03,-8.8410E-02,-1.5564E+00,-1.6995E-03,-7.2175E-03,3.7136E-03,3.6839E-04,0.0000E+00
8008,9.7000E+02,1.3100E+03,-8.9378E-02,-1.5004E+00,-1.6858E-03,-6.9993E-03,4.8931E-03,1.0791E-03,0.0000E+00
8009,9.7000E+02,1.3000E+03,-7.2234E-02,-1.4123E+00,-1.5884E-03,-7.1095E-03,3.3877E-03,7.5589E-05,0.0000E+00
8010,9.7000E+02,1.2900E+03,-6.2723E-02,-1.3387E+00,-1.4562E-03,-7.2430E-03,3.4243E-03,7.8716E-05,0.0000E+00
8011,9.7000E+02,1.2800E+03,-5.1179E-02,-1.2685E+00,-1.3674E-03,-7.3882E-03,3.7409E-03,9.1924E-05,0.0000E+00
8012,9.7000E+02,1.2700E+03,-2.5740E-02,-1.1985E+00,-1.2821E-03,-7.5402E-03,3.1404E-03,1.1311E-04,0.0000E+00
8013,9.7000E+02,1.2600E+03,-1.4310E-02,-1.1328E+00,-1.2006E-03,-7.6763E-03,2.7796E-03,7.9679E-05,0.0000E+00
8014,9.7000E+02,1.2500E+03,-9.3631E-03,-1.0725E+00,-1.1199E-03,-7.7779E-03,3.2546E-03,7.8407E-05,0.0000E+00
8015,9.7000E+02,1.2400E+03,1.0369E-03,-1.0041E+00,-1.0684E-03,-7.8654E-03,3.5719E-03,7.9924E-05,0.0000E+00
8016,9.7000E+02,1.2300E+03,1.1788E-02,-9.2856E-01,-1.0097E-03,-7.9345E-03,3.6705E-03,3.6475E-05,0.0000E+00
8017,9.7000E+02,1.2200E+03,1.4206E-02,-8.4339E-01,-9.3934E-04,-8.0024E-03,4.0031E-03,3.8250E-05,0.0000E+00
8018,9.7000E+02,1.2100E+03,1.9085E-02,-7.5682E-01,-8.7035E-04,-8.0699E-03,3.6683E-03,4.7999E-05,0.0000E+00
8019,9.7000E+02,1.2000E+03,2.4012E-02,-6.7177E-01,-8.0002E-04,-8.1406E-03,3.5238E-03,6.5476E-05,0.0000E+00
8020,9.7000E+02,1.1900E+03,2.4493E-02,-5.8491E-01,-7.3164E-04,-8.2048E-03,3.0935E-03,5.8321E-05,0.0000E+00
8021,9.7000E+02,1.1800E+03,3.2650E-02,-4.9799E-01,-6.6834E-04,-8.2004E-03,2.8929E-03,5.4185E-05,0.0000E+00
8022,9.7000E+02,1.1700E+03,3.4562E-02,-4.1287E-01,-5.9072E-04,-8.0002E-03,2.9089E-03,4.8018E-05,0.0000E+00
8023,9.7000E+02,1.1600E+03,3.8725E-02,-3.3058E-01,-5.0347E-04,-7.4519E-03,2.8574E-03,5.7046E-05,0.0000E+00
8024,9.7000E+02,1.1500E+03,4.2238E-02,-2.4430E-01,-4.1891E-04,-6.5543E-03,3.0902E-03,4.9029E-05,0.0000E+00
8025,9.7000E+02,1.1400E+03,4.7439E-02,-1.5984E-01,-3.3760E-04,-5.3792E-03,3.5349E-03,4.2360E-05,0.0000E+00
8026,9.7000E+02,1.1300E+03,4.4267E-02,-1.0218E-01,-2.6270E-04,-4.0660E-03,3.5190E-03,7.7427E-05,0.0000E+00
8027,9.7000E+02,1.1200E+03,3.9913E-02,-8.7003E-02,-1.9469E-04,-2.7587E-03,3.1699E-03,2.4232E-05,0.0000E+00
8028,9.7000E+02,1.1100E+03,3.2074E-02,-8.6542E-02,-1.3792E-04,-1.6098E-03,3.1927E-03,2.2061E-05,0.0000E+00
8029,9.7000E+02,1.1000E+03,2.3638E-02,-8.6260E-02,-9.7609E-05,-7.3707E-04,2.8957E-03,2.2186E-05,0.0000E+00
8030,9.7000E+02,1.0900E+03,1.5459E-02,-8.7032E-02,-6.3057E-05,-2.1857E-04,3.1708E-03,2.3064E-05,0.0000E+00
8031,9.7000E+02,1.0800E+03,7.2685E-03,-8.7482E-02,-4.0625E-05,-2.6091E-05,3.5258E-03,2.2220E-05,0.0000E+00
8032,9.7000E+02,1.0700E+03,-8.9593E-04,-8.6560E-02,-2.9973E-05,1.0258E-05,3.9063E-03,2.3783E-05,0.0000E+00
8033,9.7000E+02,1.0600E+03,-9.6582E-03,-8.6369E-02,-1.8608E-05,1.7861E-05,4.2303E-03,2.6402E-05,0.0000E+00
8034,9.7000E+02,1.0500E+03,-1.8143E-02,-8.7180E-02,-8.5131E-06,2.4095E-05,3.9755E-03,2.6227E-05,0.0000E+00
8035,9.7000E+02,1.0400E+03,-2.5525E-02,-8.7444E-02,6.6209E-07,2.6761E-05,3.9273E-03,2.4812E-05,0.0000E+00
8036,9.7000E+02,1.0300E+03,-3.2555E-02,-8.7524E-02,1.0007E-05,3.0899E-05,3.4658E-03,2.5136E-05,0.0000E+00
8037,9.7000E+02,1.0200E+03,-4.0239E-02,-8.7786E-02,1.8934E-05,3.0817E-05,3.4906E-03,2.2871E-05,0.0000E+00
8038,9.7000E+02,1.0100E+03,-4.8747E-02,-8.9223E-02,2.7078E-05,3.0021E-05,3.6780E-03,2.1052E-05,0.0000E+00
8039,9.7000E+02,1.0000E+03,-5.6869E-02,-9.0172E-02,3.5112E-05,3.0123E-05,3.7336E-03,2.1851E-05,0.0000E+00
8040,9.7000E+02,9.9000E+02,-6.4780E-02,-8.9363E-02,3.9627E-05,2.9585E-05,3.7738E-03,2.4991E-05,0.0000E+00
8041,9.7000E+02,9.8000E+02,-7.2144E-02,-8.8778E-02,4.3063E-05,2.7331E-05,3.4845E-03,2.3776E-05,0.0000E+00
8042,9.7000E+02,9.7000E+02,-7.9996E-02,-8.9141E-02,4.8740E-05,2.7522E-05,3.5144E-03,2.3258E-05,0.0000E+00
8043,9.7000E+02,9.6000E+02,-8.7465E-02,-9.0540E-02,5.0294E-05,2.2607E-05,3.5526E-03,2.6203E-05,0.0000E+00
8044,9.7000E+02,9.5000E+02,-9.3732E-02,-8.9965E-02,5.1046E-05,2.3404E-05,3.5808E-03,2.6311E-05,0.0000E+00
8045,9.7000E+02,9.4000E+02,-1.0034E-01,-8.9743E-02,5.2489E-05,2.7916E-05,3.3723E-03,2.5265E-05,0.0000E+00
8046,9.7000E+02,9.3000E+02,-1.0933E-01,-8.9571E-02,5.0862E-05,2.6316E-05,2.8737E-03,2.5959E-05,0.0000E+00
8047,9.7000E+02,9.2000E+02,-1.1571E-01,-9.0426E-02,5.0869E-05,1.5582E-05,2.9774E-03,2.6777E-05,0.0000E+00
8048,9.7000E+02,9.1000E+02,-1.2316E-01,-9.0060E-02,5.0657E-05,5.1984E-06,3.0358E-03,2.7887E-05,0.0000E+00
8049,9.7000E+02,9.0000E+02,-1.2907E-01,-9.0764E-02,4.8026E-05,5.5192E-06,3.0881E-03,2.7960E-05,0.0000E+00
8050,9.7000E+02,8.9000E+02,-1.3553E-01,-9.2204E-02,4.7154E-05,9.5189E-08,3.0842E-03,2.6745E-05,0.0000E+00
8051,9.7000E+02,8.8000E+02,-1.4189E-01,-9.1982E-02,4.9131E-05,-1.7827E-06,3.6813E-03,3.3898E-05,0.0000E+00
8052,9.8000E+02,8.8000E+02,-1.3751E-01,-8.4045E-02,4.7481E-05,-2.6376E-06,6.2322E-03,1.2052E-04,0.0000E+00
8053,9.8000E+02,8.9000E+02,-1.3514E-01,-8.6223E-02,4.5720E-05,4.9635E-06,2.8618E-03,2.9428E-05,0.0000E+00
8054,9.8000E+02,9.0000E+02,-1.2827E-01,-8.5099E-02,4.6926E-05,1.0782E-05,2.7761E-03,2.8654E-05,0.0000E+00
8055,9.8000E+02,9.1000E+02,-1.2256E-01,-8.3627E-02,4.9528E-05,1.2955E-05,2.9270E-03,2.8298E-05,0.0000E+00
8056,9.8000E+02,9.2000E+02,-1.1573E-01,-8.3363E-02,5.0965E-05,1.9741E-05,3.7417E-03,2.5998E-05,0.0000E+00
8057,9.8000E+02,9.3000E+02,-1.0698E-01,-8.5070E-02,5.3332E-05,2.8550E-05,3.4829E-03,2.4746E-05,0.0000E+00
8058,9.8000E+02,9.4000E+02,-1.0004E-01,-8.3882E-02,5.5271E-05,3.2621E-05,3.6087E-03,2.5366E-05,0.0000E+00
8059,9.8000E+02,9.5000E+02,-9.4137E-02,-8.3258E-02,5.4934E-05,2.8104E-05,3.3586E-03,2.8386E-05,0.0000E+00
8060,9.8000E+02,9.6000E+02,-8.7061E-02,-8.3056E-02,5.3376E-05,2.4014E-05,3.1016E-03,2.8609E-05,0.0000E+00
8061,9.8000E+02,9.7000E+02,-7.9674E-02,-8.3031E-02,4.9635E-05,2.6949E-05,3.1001E-03,2.4507E-05,0.0000E+00
8062,9.8000E+02,9.8000E+02,-7.1920E-02,-8.2740E-02,4.5560E-05,3.1568E-05,3.3007E-03,2.5554E-05,0.0000E+00
8063,9.8000E+02,9.9000E+02,-6.3988E-02,-8.1522E-02,4.2754E-05,3.2418E-05,3.2836E-03,2.6428E-05,0.0000E+00
8064,9.8000E+02,1.0000E+03,-5.7353E-02,-8.2195E-02,3.6546E-05,3.2540E-05,3.0393E-03,2.2430E-05,0.0000E+00
8065,9.8000E+02,1.0100E+03,-4.9610E-02,-8.2143E-02,2.8373E-05,3.0923E-05,3.3451E-03,2.2044E-05,0.0000E+00
8066,9.8000E+02,1.0200E+03,-4.0962E-02,-8.1929E-02,2.0567E-05,3.3163E-05,3.8040E-03,2.1851E-05,0.0000E+00
8067,9.8000E+02,1.0300E+03,-3.3137E-02,-8.0918E-02,1.1165E-05,3.3740E-05,3.7560E-03,2.3669E-05,0.0000E+00
8068,9.8000E+02,1.0400E+03,-2.4978E-02,-8.0241E-02,2.4643E-06,2.8619E-05,4.2413E-03,2.5963E-05,0.0000E+00
8069,9.8000E+02,1.0500E+03,-1.7683E-02,-8.0131E-02,-6.9130E-06,2.3340E-05,3.8494E-03,2.5534E-05,0.0000E+00
8070,9.8000E+02,1.0600E+03,-9.5204E-03,-7.9675E-02,-1.6800E-05,1.7652E-05,3.8588E-03,2.5436E-05,0.0000E+00
8071,9.8000E+02,1.0700E+03,-7.6635E-04,-7.9636E-02,-2.8383E-05,1.1557E-05,3.3643E-03,2.6293E-05,0.0000E+00
8072,9.8000E+02,1.0800E+03,6.9425E-03,-7.9734E-02,-4.4130E-05,-5.5099E-05,3.1425E-03,2.3835E-05,0.0000E+00
8073,9.8000E+02,1.0900E+03,1.4668E-02,-7.9791E-02,-6.4755E-05,-3.3158E-04,2.9779E-03,2.3662E-05,0.0000E+00
8074,9.8000E+02,1.1000E+03,2.2090E-02,-8.0173E-02,-1.0468E-04,-9.5536E-04,2.9634E-03,2.1472E-05,0.0000E+00
8075,9.8000E+02,1.1100E+03,3.0898E-02,-7.9817E-02,-1.5541E-04,-1.9193E-03,3.2429E-03,1.9637E-05,0.0000E+00
8076,9.8000E+02,1.1200E+03,3.7688E-02,-8.1443E-02,-2.2356E-04,-3.1195E-03,3.0305E-03,2.9198E-05,0.0000E+00
8077,9.8000E+02,1.1300E+03,4.6999E-02,-1.1191E-01,-3.0396E-04,-4.4260E-03,3.5601E-03,7.6159E-05,0.0000E+00
8078,9.8000E+02,1.1400E+03,4.3754E-02,-1.7652E-01,-3.8408E-04,-5.6949E-03,3.1778E-03,3.6789E-05,0.0000E+00
8079,9.8000E+02,1.1500E+03,3.9287E-02,-2.6120E-01,-4.7881E-04,-6.7868E-03,3.4852E-03,4.4238E-05,0.0000E+00
8080,9.8000E+02,1.1600E+03,3.4724E-02,-3.4936E-01,-5.6978E-04,-7.5815E-03,3.5476E-03,4.5757E-05,0.0000E+00
8081,9.8000E+02,1.1700E+03,2.8458E-02,-4.3494E-01,-6.5387E-04,-8.0118E-03,3.2445E-03,4.7244E-05,0.0000E+00
8082,9.8000E+02,1.1800E+03,2.7736E-02,-5.1841E-01,-7.2610E-04,-8.1304E-03,3.1692E-03,5.4242E-05,0.0000E+00
8083,9.8000E+02,1.1900E+03,2.2444E-02,-6.0353E-01,-7.8309E-04,-8.1016E-03,3.0167E-03,4.7693E-05,0.0000E+00
8084,9.8000E+02,1.2000E+03,2.0573E-02,-6.9199E-01,-8.5883E-04,-8.0413E-03,3.1623E-03,5.3205E-05,0.0000E+00
8085,9.8000E+02,1.2100E+03,1.3190E-02,-7.7103E-01,-9.3097E-04,-7.9836E-03,2.9899E-03,6.1783E-05,0.0000E+00
8086,9.8000E+02,1.2200E+03,4.6338E-03,-8.4697E-01,-9.8477E-04,-7.9225E-03,2.9756E-03,8.0641E-05,0.0000E+00
8087,9.8000E+02,1.2300E+03,-5.2577E-03,-9.2436E-01,-1.0497E-03,-7.8492E-03,3.3845E-03,7.5277E-05,0.0000E+00
8088,9.8000E+02,1.2400E+03,-1.7760E-02,-9.8544E-01,-1.1037E-03,-7.7685E-03,3.5921E-03,1.2945E-04,0.0000E+00
8089,9.8000E+02,1.2500E+03,-3.6703E-02,-1.0521E+00,-1.1674E-03,-7.6780E-03,3.1628E-03,7.5176E-05,0.0000E+00
8090,9.8000E+02,1.2600E+03,-4.2822E-02,-1.1244E+00,-1.2283E-03,-7.5338E-03,3.0864E-03,4.7646E-05,0.0000E+00
8091,9.8000E+02,1.2700E+03,-4.8736E-02,-1.1964E+00,-1.3118E-03,-7.3404E-03,4.0073E-03,4.8995E-05,0.0000E+00
8092,9.8000E+02,1.2800E+03,-6.1327E-02,-1.2723E+00,-1.4011E-03,-7.1827E-03,4.3925E-03,4.9521E-05,0.0000E+00
8093,9.8000E+02,1.2900E+03,-6.5426E-02,-1.3514E+00,-1.5416E-03,-7.0031E-03,3.6557E-03,2.5475E-04,0.0000E+00
8094,9.9000E+02,1.2800E+03,-6.5427E-02,-1.2923E+00,-1.4043E-03,-7.0644E-03,4.2455E-03,4.1748E-04,0.0000E+00
8095,9.9000E+02,1.2700E+03,-6.3199E-02,-1.2121E+00,-1.3078E-03,-7.2406E-03,3.7033E-03,4.4586E-05,0.0000E+00
8096,9.9000E+02,1.2600E+03,-5.4993E-02,-1.1320E+00,-1.2354E-03,-7.4012E-03,3.0487E-03,3.5597E-05,0.0000E+00
8097,9.9000E+02,1.2500E+03,-4.6685E-02,-1.0558E+00,-1.1699E-03,-7.5418E-03,3.0729E-03,3.2892E-05,0.0000E+00
8098,9.9000E+02,1.2400E+03,-3.7805E-02,-9.7968E-01,-1.1277E-03,-7.6573E-03,3.4315E-03,4.4007E-05,0.0000E+00
8099,9.9000E+02,1.2300E+03,-2.1356E-02,-9.0787E-01,-1.0657E-03,-7.7462E-03,3.3755E-03,6.4310E-05,0.0000E+00
