x_pic,y_pic,x,y,z,u,v,w,exx,eyy,exy,e1,e2,gamma,evm
796,1969,5.86896E-001,4.57640E+000,-5.98747E-004,-1.21753E-004,-1.33580E-005,1.79646E-003,1.04201E-005,-3.54075E-005,-3.76929E-004,3.65131E-004,-3.90118E-004,-4.32606E+001,4.36759E-004
716,1969,-7.67183E-002,4.57637E+000,1.77487E-003,-2.28537E-005,8.08452E-006,2.12828E-003,-1.87024E-004,-7.67017E-005,1.13340E-004,-5.81257E-006,-2.57914E-004,5.79758E+001,3.01225E-004
676,1969,-4.08459E-001,4.57692E+000,1.21927E-003,9.80825E-005,7.28060E-005,9.36908E-004,4.20670E-004,-2.85806E-005,-2.50149E-004,5.32246E-004,-1.40156E-004,-2.40386E+001,5.51763E-004
736,1969,8.88674E-002,4.57669E+000,-8.68813E-004,-1.69770E-004,3.45065E-006,2.95030E-003,-9.81819E-005,-1.42713E-006,-7.81956E-005,4.21461E-005,-1.41755E-004,-6.08720E+001,1.45586E-004
666,1969,-4.91767E-001,4.57712E+000,6.93927E-004,-1.42113E-004,1.26221E-004,1.87859E-003,4.36960E-004,-8.20009E-005,-7.84685E-005,4.48565E-004,-9.36060E-005,-8.41282E+000,4.73265E-004
726,1969,6.13375E-003,4.57699E+000,-6.51253E-004,-6.79595E-005,4.41437E-005,9.79668E-004,-8.26306E-005,-5.40349E-005,2.66986E-006,-5.37878E-005,-8.28778E-005,8.47114E+001,1.37694E-004
766,1979,3.37927E-001,4.65950E+000,1.05767E-003,-2.12871E-004,6.39592E-005,2.19844E-003,-5.77051E-005,2.60129E-004,1.90702E-004,3.49449E-004,-1.47025E-004,6.49027E+001,3.50910E-004
776,1979,4.20993E-001,4.65959E+000,2.32553E-004,-4.09106E-005,1.37970E-004,2.70794E-003,1.24985E-004,2.64811E-004,4.98160E-005,2.80743E-004,1.09052E-004,7.22643E+001,4.02202E-004
786,1979,5.04146E-001,4.65929E+000,1.34301E-003,4.75811E-005,6.40110E-005,2.56063E-003,2.47162E-004,2.02615E-004,-9.88888E-005,3.26254E-004,1.23522E-004,-3.86534E+001,4.64757E-004
746,1979,1.71948E-001,4.65901E+000,-8.50378E-004,-6.71195E-005,5.09745E-005,2.77696E-003,-2.56256E-004,1.63252E-004,1.49866E-004,2.11290E-004,-3.04293E-004,7.22274E+001,3.11863E-004
756,1979,2.54701E-001,4.65962E+000,-2.20454E-003,-2.24438E-004,6.87750E-006,2.52550E-003,-2.78781E-004,2.73989E-004,2.49363E-004,3.69854E-004,-3.74646E-004,6.89712E+001,4.29864E-004
686,1979,-3.25877E-001,4.65973E+000,3.45577E-004,-8.02293E-005,2.44051E-006,3.21777E-003,1.94506E-004,-1.71350E-005,-2.00581E-004,3.15469E-004,-1.38098E-004,-3.10926E+001,3.16283E-004
696,1979,-2.42994E-001,4.65997E+000,-2.60738E-003,-7.25686E-005,1.50607E-005,1.81829E-003,-8.02810E-005,-2.15235E-005,-1.03168E-004,5.63676E-005,-1.58172E-004,-5.29475E+001,1.60333E-004
706,1979,-1.59618E-001,4.65939E+000,2.19257E-003,3.77289E-005,-1.54273E-005,2.11118E-003,-4.13584E-005,-3.75070E-005,4.87211E-005,9.32646E-006,-8.81919E-005,4.61317E+001,9.69005E-005
646,1979,-6.57396E-001,4.65995E+000,5.06752E-003,-1.38786E-004,1.01445E-004,1.16043E-003,5.26254E-005,1.15343E-004,3.80337E-004,4.65612E-004,-2.97644E-004,4.73567E+001,4.71593E-004
656,1979,-5.74646E-001,4.65988E+000,2.64970E-003,-1.78066E-004,1.34163E-004,1.60851E-003,5.60833E-004,-3.90937E-005,1.94119E-004,6.18165E-004,-9.64263E-005,1.64543E+001,6.65150E-004
676,1979,-4.08552E-001,4.66011E+000,3.32532E-003,-1.59032E-005,1.23629E-005,2.56127E-003,3.90990E-004,-5.48798E-005,-1.37608E-004,4.30040E-004,-9.39295E-005,-1.58426E+001,4.52200E-004
736,1979,8.89751E-002,4.65961E+000,-1.93608E-003,-4.94356E-005,4.17584E-005,1.89379E-003,-4.88212E-005,2.98646E-006,1.94992E-005,9.50527E-006,-5.53400E-005,7.15146E+001,5.91815E-005
726,1979,6.44196E-003,4.65999E+000,2.48261E-003,2.95920E-005,6.58565E-005,6.91195E-004,-1.95499E-005,-3.93745E-005,4.64335E-005,1.80175E-005,-7.69419E-005,3.89749E+001,8.04851E-005
796,1979,5.87026E-001,4.65952E+000,-6.68827E-004,-3.46195E-005,3.20896E-005,8.96534E-004,1.92518E-005,-5.26640E-005,-2.27189E-004,2.13311E-004,-2.46723E-004,-4.05031E+001,2.67694E-004
666,1979,-4.91772E-001,4.66030E+000,1.13290E-003,-1.38486E-004,1.63878E-004,2.27517E-003,4.00016E-004,-4.32361E-005,3.01814E-005,4.02061E-004,-4.52818E-005,3.87746E+000,4.40451E-004
716,1979,-7.64652E-002,4.65942E+000,4.64412E-003,5.33102E-005,5.04748E-005,2.09226E-003,-6.48186E-005,9.35133E-006,1.01172E-004,8.00207E-005,-1.35488E-004,5.50653E+001,1.36228E-004
686,1989,-3.25611E-001,4.74231E+000,2.28097E-003,6.60425E-006,-2.35735E-005,2.16638E-003,5.32599E-005,-6.11524E-006,-1.13509E-004,1.40899E-004,-9.37549E-005,-3.76715E+001,1.43446E-004
696,1989,-2.42984E-001,4.74263E+000,-2.98396E-003,-4.89673E-007,1.42695E-005,2.21829E-003,-9.56770E-005,9.56746E-005,-1.16720E-004,1.50920E-004,-1.50923E-004,-6.46708E+001,1.74269E-004
706,1989,-1.59770E-001,4.74239E+000,7.13992E-004,2.44179E-005,-2.83465E-005,2.59526E-003,-2.73846E-005,9.30031E-005,-8.67375E-006,9.36248E-005,-2.80063E-005,-8.59001E+001,9.61101E-005
766,1989,3.38232E-001,4.74243E+000,3.57992E-003,-5.86621E-005,1.48313E-004,2.22316E-003,3.29513E-005,2.05100E-004,3.02457E-004,4.33493E-004,-1.95441E-004,5.29428E+001,4.34190E-004
776,1989,4.21283E-001,4.74231E+000,4.89336E-003,-4.22981E-005,2.25916E-004,2.72620E-003,2.80021E-004,1.75850E-004,1.48262E-004,3.85080E-004,7.07907E-005,3.53216E+001,4.90657E-004
786,1989,5.04039E-001,4.74232E+000,1.53881E-003,-1.62537E-005,1.35062E-004,3.22321E-003,4.57493E-004,4.53375E-005,-5.46435E-005,4.64614E-004,3.82159E-005,-7.42539E+000,5.59860E-004
746,1989,1.71967E-001,4.74227E+000,-1.81433E-003,7.98249E-006,8.10380E-007,2.49884E-003,-2.47535E-004,1.85109E-004,3.04436E-004,3.42252E-004,-4.04679E-004,6.26982E+001,4.35736E-004
756,1989,2.54919E-001,4.74277E+000,-1.08415E-003,-8.88212E-005,4.00738E-005,2.20633E-003,-2.29523E-004,2.37649E-004,3.87682E-004,4.56677E-004,-4.48551E-004,6.05349E+001,5.22697E-004
736,1989,8.89493E-002,4.74232E+000,-2.70281E-003,2.16616E-005,2.92429E-005,2.42302E-003,-8.53618E-005,9.81505E-005,1.11570E-004,1.50848E-004,-1.38060E-004,6.47171E+001,1.67291E-004
716,1989,-7.66715E-002,4.74241E+000,2.97428E-003,-1.54930E-005,-2.96304E-007,2.36899E-003,-5.08820E-005,1.06373E-004,6.11578E-005,1.27358E-004,-7.18665E-005,7.10618E+001,1.27708E-004
726,1989,6.11076E-003,4.74248E+000,-1.18970E-003,3.11872E-005,4.55227E-005,1.94007E-003,-2.79631E-005,8.66486E-005,3.98213E-005,9.91259E-005,-4.04405E-005,7.26025E+001,9.96840E-005
646,1989,-6.57175E-001,4.74253E+000,9.25168E-003,-1.22687E-004,5.46594E-005,1.95249E-003,2.29614E-004,1.12114E-004,2.75439E-004,4.52499E-004,-1.10771E-004,3.89797E+001,4.71737E-004
656,1989,-5.74477E-001,4.74248E+000,4.74561E-003,-1.20645E-004,6.62822E-005,1.77993E-003,4.54266E-004,-1.22930E-004,2.15228E-004,5.25684E-004,-1.94349E-004,1.83572E+001,5.31600E-004
796,1989,5.87179E-001,4.74183E+000,2.04737E-003,-6.49393E-005,1.50579E-005,5.94473E-004,3.23904E-004,-1.40464E-004,-4.27354E-005,3.27804E-004,-1.44364E-004,-5.21453E+000,3.28579E-004
676,1989,-4.08471E-001,4.74252E+000,3.67933E-003,5.05655E-005,7.31222E-005,2.46797E-003,2.14785E-004,-1.32682E-004,-1.23435E-005,2.15222E-004,-1.33120E-004,-2.03199E+000,2.17229E-004
666,1989,-4.91675E-001,4.74275E+000,7.89621E-004,-1.22952E-005,1.10652E-004,2.19982E-003,2.68032E-004,-1.14064E-004,8.55745E-005,2.86322E-004,-1.32354E-004,1.20643E+001,2.86593E-004
746,1999,1.72109E-001,4.82545E+000,-1.00204E-003,1.21424E-004,6.13638E-006,2.71117E-003,-1.81669E-004,1.41527E-004,1.48254E-004,1.99230E-004,-2.39372E-004,6.87330E+001,2.56389E-004
756,1999,2.55037E-001,4.82514E+000,-1.94370E-003,9.25004E-005,3.35920E-005,2.09905E-003,-3.14511E-004,4.67661E-005,1.89453E-004,1.27896E-004,-3.95641E-004,6.68178E+001,4.03796E-004
766,1999,3.38114E-001,4.82476E+000,7.21189E-004,3.67082E-005,1.59897E-004,2.40907E-003,-8.00910E-005,-7.60164E-005,1.11427E-004,3.33921E-005,-1.89499E-004,4.55237E+001,2.02311E-004
776,1999,4.21060E-001,4.82487E+000,1.70022E-003,-7.33242E-005,1.70042E-004,2.25336E-003,2.46627E-004,-1.04886E-004,-3.96452E-005,2.51043E-004,-1.09302E-004,-6.35569E+000,2.51741E-004
736,1999,8.92446E-002,4.82518E+000,5.50633E-004,9.67988E-005,7.29134E-005,2.09886E-003,3.23063E-005,1.23662E-004,2.82146E-005,1.31673E-004,2.42949E-005,7.41484E+001,1.67837E-004
686,1999,-3.25955E-001,4.82564E+000,-3.46657E-003,-2.08607E-005,4.76903E-005,1.17235E-003,-1.12707E-004,-1.69369E-004,-9.25433E-005,-4.42548E-005,-2.37820E-004,-3.64894E+001,3.03407E-004
696,1999,-2.43078E-001,4.82571E+000,-4.95876E-003,1.10212E-005,5.44938E-007,1.70412E-003,-1.26527E-004,-3.92477E-005,-9.50142E-005,2.16695E-005,-1.87444E-004,-5.73345E+001,2.05079E-004
706,1999,-1.59814E-001,4.82516E+000,1.91851E-004,-1.90534E-005,7.29181E-006,1.88688E-003,-1.65714E-005,-8.64072E-006,-4.35655E-005,3.11395E-005,-5.63516E-005,-4.76004E+001,5.64554E-005
716,1999,-7.67638E-002,4.82519E+000,2.16726E-003,-8.23600E-005,2.36832E-005,1.76013E-003,6.95143E-005,2.77940E-005,-1.68198E-005,7.54507E-005,2.18577E-005,-1.94398E+001,1.02109E-004
726,1999,6.09567E-003,4.82524E+000,-3.73987E-004,-3.24487E-005,3.32463E-005,1.81435E-003,1.15248E-004,7.71518E-005,-8.09516E-005,1.79362E-004,1.30375E-005,-3.83795E+001,2.15032E-004
666,1999,-4.91810E-001,4.82567E+000,-1.83833E-003,1.25534E-005,6.17944E-005,1.87183E-003,1.96175E-004,-2.69703E-004,6.29065E-005,2.04519E-004,-2.78048E-004,7.55628E+000,2.88149E-004
676,1999,-4.08870E-001,4.82563E+000,-2.31927E-003,1.04547E-006,6.84073E-005,1.74475E-003,2.80022E-005,-2.79386E-004,1.47696E-005,2.87102E-005,-2.80094E-004,2.74455E+000,3.08189E-004
646,1999,-6.57272E-001,4.82547E+000,6.61461E-003,-2.45165E-005,2.95903E-005,2.19474E-003,5.13389E-004,-1.91252E-004,1.01989E-004,5.27854E-004,-2.05717E-004,8.07226E+000,5.32116E-004
656,1999,-5.74492E-001,4.82537E+000,4.32569E-003,-9.04215E-005,-1.89761E-005,1.89160E-003,3.64634E-004,-3.44836E-004,1.31203E-004,3.88120E-004,-3.68322E-004,1.01488E+001,4.37181E-004
786,1999,5.04153E-001,4.82493E+000,1.21327E-003,-5.42843E-006,9.08609E-005,1.12149E-003,5.39726E-004,-2.57029E-004,-2.25770E-004,5.99253E-004,-3.16557E-004,-1.47706E+001,5.99572E-004
796,1999,5.87426E-001,4.82473E+000,4.10823E-003,3.38777E-005,-5.95932E-005,2.10307E-004,6.75106E-004,-1.70529E-004,-1.56244E-004,7.03051E-004,-1.98474E-004,-1.01404E+001,7.24923E-004
746,2009,1.72067E-001,4.90842E+000,5.02716E-004,1.82279E-005,3.95750E-005,3.08363E-003,-9.19895E-005,1.86328E-004,3.96262E-005,1.91860E-004,-9.75214E-005,8.20527E+001,1.91869E-004
756,2009,2.54933E-001,4.90800E+000,-1.76518E-003,1.93344E-005,9.64917E-005,2.55096E-003,-2.80301E-004,-1.05885E-005,-2.21961E-005,-8.77409E-006,-2.82115E-004,-8.53267E+001,3.30941E-004
766,2009,3.37922E-001,4.90793E+000,-7.06165E-004,-6.03473E-005,1.55099E-004,2.24946E-003,-1.56029E-004,-1.86200E-004,-3.39806E-005,-1.33935E-004,-2.08293E-004,-3.30307E+001,3.44910E-004
776,2009,4.20874E-001,4.90789E+000,-5.88447E-004,-1.19464E-004,7.70587E-005,1.92197E-003,1.26585E-004,-2.41647E-004,-1.37777E-004,1.72428E-004,-2.87490E-004,-1.84040E+001,2.89392E-004
706,2009,-1.59828E-001,4.90797E+000,3.98019E-004,-6.35503E-005,5.57586E-005,1.43014E-003,-3.85321E-005,1.23641E-004,4.75634E-005,1.36562E-004,-5.14525E-005,7.48026E+001,1.37937E-004
716,2009,-7.68217E-002,4.90776E+000,1.55785E-003,-1.19890E-004,4.85855E-005,1.25738E-003,1.16758E-004,1.76812E-004,9.61031E-005,2.47470E-004,4.61001E-005,5.36756E+001,3.15753E-004
726,2009,6.18220E-003,4.90753E+000,2.50840E-003,-1.16935E-004,4.18737E-005,1.83966E-003,1.96057E-004,2.69046E-004,8.95731E-006,2.70130E-004,1.94974E-004,8.31049E+001,4.67123E-004
696,2009,-2.43217E-001,4.90792E+000,-6.03044E-003,-8.38668E-006,-2.82693E-006,2.25376E-003,-1.71932E-004,3.35792E-005,-8.14297E-005,6.19324E-005,-2.00285E-004,-7.08023E+001,2.05087E-004
646,2009,-6.57517E-001,4.90867E+000,3.64156E-003,-8.75138E-005,1.67269E-006,1.89623E-003,6.70139E-004,1.37314E-004,-5.76494E-005,6.76305E-004,1.31148E-004,-6.10504E+000,8.66628E-004
656,2009,-5.74530E-001,4.90833E+000,3.01044E-003,-2.34902E-005,5.98667E-006,2.03084E-003,2.84589E-004,-9.32517E-005,-1.98596E-005,2.85630E-004,-9.42926E-005,-3.00049E+000,2.91073E-004
686,2009,-3.26628E-001,4.90806E+000,-1.27674E-002,-5.57598E-005,1.82988E-005,1.55482E-003,-1.84614E-004,-9.16960E-005,-1.12799E-004,-1.61633E-005,-2.60147E-004,-5.61928E+001,3.10145E-004
736,2009,8.90837E-002,4.90777E+000,1.39216E-003,-5.28080E-005,5.68069E-005,2.90721E-003,1.79837E-004,2.87821E-004,4.25845E-005,3.02593E-004,1.65064E-004,7.08682E+001,4.74351E-004
786,2009,5.04163E-001,4.90780E+000,-6.06730E-004,7.64459E-005,-8.01502E-006,2.06359E-004,4.43427E-004,-3.05623E-004,-2.12587E-004,4.99555E-004,-3.61752E-004,-1.47900E+001,5.16016E-004
666,2009,-4.91771E-001,4.90840E+000,-1.73413E-003,8.52667E-005,1.18904E-005,2.31511E-003,2.14258E-004,-1.02450E-004,-3.92225E-005,2.19043E-004,-1.07235E-004,-6.95577E+000,2.19059E-004
676,2009,-4.09230E-001,4.90814E+000,-6.22699E-003,-2.97380E-005,2.22081E-005,2.73608E-003,-1.67861E-005,-1.25964E-004,-6.78361E-005,1.56978E-005,-1.58448E-004,-2.55879E+001,1.74604E-004
796,2009,5.87711E-001,4.90755E+000,7.37858E-003,1.70533E-004,-1.09457E-005,1.01988E-003,7.72974E-004,1.06841E-005,-1.40663E-004,7.98102E-004,-1.44437E-005,-1.01284E+001,9.13343E-004
646,2019,-6.57503E-001,4.99148E+000,5.13150E-003,-1.21284E-004,4.83070E-005,2.44744E-003,7.00481E-004,4.55592E-004,-2.61829E-004,8.67082E-004,2.88991E-004,-3.24684E+001,1.20329E-003
656,2019,-5.74457E-001,4.99124E+000,2.75216E-003,6.50979E-005,-1.62082E-006,1.82987E-003,1.52856E-004,1.88011E-004,-1.57991E-004,3.29399E-004,1.14679E-005,-4.81742E+001,3.87148E-004
666,2019,-4.91391E-001,4.99113E+000,5.76177E-003,5.84600E-005,-4.82687E-005,3.28329E-003,1.40461E-004,8.81078E-005,-9.27456E-005,2.10653E-004,1.79154E-005,-3.71194E+001,2.54217E-004
746,2019,1.72007E-001,4.99064E+000,8.44661E-004,-4.86333E-005,2.55103E-005,3.08824E-003,-5.86061E-005,-1.62073E-004,-5.48638E-005,-3.49315E-005,-1.85748E-004,-2.33410E+001,2.37237E-004
756,2019,2.55007E-001,4.99089E+000,-1.53924E-003,4.13328E-005,1.38460E-004,1.77570E-003,-2.64362E-004,-3.02404E-004,-1.64822E-004,-1.17467E-004,-4.49298E-004,-4.17085E+001,5.98270E-004
766,2019,3.38062E-001,4.99078E+000,2.47763E-003,-1.37620E-004,9.69348E-005,1.91317E-003,-1.66735E-004,-3.54108E-004,-1.85410E-004,-5.26857E-005,-4.68157E-004,-3.15964E+001,5.73425E-004
676,2019,-4.08700E-001,4.99071E+000,2.79511E-003,3.05633E-006,-7.66112E-006,3.84040E-003,-9.02245E-005,3.02925E-005,-6.34819E-005,5.75613E-005,-1.17493E-004,-6.67539E+001,1.17501E-004
776,2019,4.21116E-001,4.99064E+000,4.77469E-003,-1.66904E-004,2.93416E-005,2.66143E-003,3.85792E-005,-3.71082E-004,-2.49292E-004,1.56397E-004,-4.88900E-004,-2.52959E+001,4.99361E-004
686,2019,-3.25723E-001,4.99021E+000,2.45531E-003,-3.20019E-005,-3.02776E-006,2.88852E-003,-1.95561E-004,-1.32019E-005,-2.90089E-005,-8.69853E-006,-2.00065E-004,-8.11757E+001,2.36197E-004
696,2019,-2.42859E-001,4.99081E+000,1.79147E-003,-9.86456E-005,-8.53179E-005,2.94428E-003,-1.15420E-004,3.13883E-005,-7.96629E-006,3.18193E-005,-1.15851E-004,-8.69031E+001,1.19709E-004
706,2019,-1.59985E-001,4.99083E+000,4.17333E-004,-1.25645E-004,5.43615E-006,2.72316E-003,-2.59406E-005,5.22763E-005,8.00806E-005,1.02288E-004,-7.59522E-005,5.80146E+001,1.06223E-004
716,2019,-7.67845E-002,4.99060E+000,1.63727E-003,-5.88910E-005,2.69165E-005,1.51147E-003,1.45784E-004,4.94035E-005,1.64191E-004,2.68710E-004,-7.35231E-005,3.68215E+001,2.77740E-004
726,2019,6.13931E-003,4.99069E+000,2.42064E-005,-3.30072E-005,7.83289E-005,1.12981E-003,1.78717E-004,8.12627E-005,3.45692E-005,1.89734E-004,7.02457E-005,1.76768E+001,2.68977E-004
786,2019,5.04010E-001,4.99037E+000,4.38802E-004,-5.14485E-005,-2.16008E-005,1.41673E-003,3.24671E-004,-2.68634E-004,-3.32130E-004,4.73342E-004,-4.17305E-004,-2.41147E+001,5.17260E-004
796,2019,5.87421E-001,4.99028E+000,4.86423E-003,1.12599E-004,-1.51874E-005,1.83162E-003,6.30389E-004,5.33360E-005,-4.31685E-004,8.61092E-004,-1.77367E-004,-2.81212E+001,9.09366E-004
736,2019,8.90339E-002,4.99071E+000,-1.82148E-004,-4.50688E-005,1.19388E-004,2.02376E-003,2.24400E-004,-3.88670E-006,6.95991E-006,2.24612E-004,-4.09870E-006,1.74465E+000,2.57026E-004
646,2029,-6.57350E-001,5.07408E+000,7.88616E-003,-8.63706E-005,7.54420E-005,3.14905E-003,8.70182E-004,4.60908E-005,-3.04361E-004,9.70403E-004,-5.41306E-005,-1.82259E+001,1.09062E-003
656,2029,-5.74655E-001,5.07395E+000,1.98854E-003,-3.68167E-005,6.23059E-005,2.36206E-003,2.02153E-004,-7.31711E-005,-1.94248E-004,3.02573E-004,-1.73591E-004,-2.73376E+001,3.03667E-004
776,2029,4.21235E-001,5.07333E+000,3.46851E-003,-2.17321E-005,-2.82442E-005,1.55197E-003,2.60632E-005,-4.76173E-004,-1.22083E-004,5.41666E-005,-5.04276E-004,-1.29636E+001,5.53671E-004
786,2029,5.03977E-001,5.07334E+000,-1.44182E-003,1.81554E-005,3.43814E-006,9.16450E-004,2.70571E-004,-3.60301E-004,-1.65220E-004,3.11221E-004,-4.00952E-004,-1.38223E+001,4.20850E-004
796,2029,5.87302E-001,5.07334E+000,3.80923E-003,4.69906E-005,9.15639E-006,1.39391E-003,5.11157E-004,-1.41383E-004,-3.47204E-004,6.61335E-004,-2.91561E-004,-2.33902E+001,6.62875E-004
756,2029,2.55003E-001,5.07356E+000,-1.82686E-003,1.01984E-005,1.02621E-004,8.64261E-004,-8.04095E-005,-5.50025E-004,-7.65608E-005,-6.82430E-005,-5.62191E-004,-9.02948E+000,6.91936E-004
766,2029,3.38053E-001,5.07352E+000,1.68272E-004,-1.66240E-005,5.65521E-005,1.39688E-003,-3.57380E-006,-4.60242E-004,-9.55411E-005,1.56089E-005,-4.79425E-004,-1.13529E+001,5.44804E-004
696,2029,-2.42611E-001,5.07422E+000,4.09776E-003,-4.44704E-005,1.07652E-005,2.08876E-003,-1.41557E-004,-2.38267E-004,-4.70552E-005,-1.22440E-004,-2.57383E-004,-2.21098E+001,3.87731E-004
706,2029,-1.59799E-001,5.07388E+000,1.27634E-003,-3.32907E-005,4.69728E-005,1.96033E-003,2.87496E-005,-2.65372E-004,1.43068E-005,2.94439E-005,-2.66066E-004,2.77826E+000,2.91717E-004
716,2029,-7.67678E-002,5.07377E+000,1.48797E-003,-3.57472E-005,8.76417E-005,1.28115E-003,2.38819E-004,-3.68282E-004,1.55801E-004,2.76468E-004,-4.05930E-004,1.35849E+001,4.14708E-004
746,2029,1.71974E-001,5.07369E+000,-9.73340E-004,-4.79530E-005,1.21661E-004,1.59624E-003,-6.20673E-005,-5.12673E-004,4.96321E-006,-6.20127E-005,-5.12727E-004,6.30984E-001,6.30905E-004
726,2029,6.37931E-003,5.07392E+000,3.98627E-004,1.38872E-004,1.16068E-004,2.76747E-004,1.09796E-004,-3.43509E-004,1.00376E-004,1.31028E-004,-3.64741E-004,1.19434E+001,3.69528E-004
686,2029,-3.25640E-001,5.07410E+000,1.75937E-003,3.92109E-005,6.40944E-005,1.86785E-003,-2.95737E-004,-2.39316E-004,-3.02692E-005,-2.26150E-004,-3.08904E-004,-6.64918E+001,5.37182E-004
736,2029,8.90421E-002,5.07419E+000,-1.54742E-003,-1.27780E-005,1.92292E-004,8.62294E-004,1.55695E-004,-3.63844E-004,5.80533E-005,1.62103E-004,-3.70252E-004,6.29873E+000,3.71205E-004
666,2029,-4.91659E-001,5.07405E+000,2.26563E-003,-1.47059E-006,-2.54499E-005,2.84360E-003,1.69563E-004,-9.19008E-005,-7.09831E-005,1.87591E-004,-1.09929E-004,-1.42503E+001,1.88513E-004
676,2029,-4.08928E-001,5.07399E+000,1.56879E-004,-1.07367E-004,-3.32512E-006,2.85874E-003,-2.23507E-004,-1.34815E-004,-1.16094E-004,-5.48857E-005,-3.03436E-004,-5.54530E+001,3.85988E-004
776,2039,4.21032E-001,5.15626E+000,6.63312E-004,-4.87389E-005,-8.98250E-005,1.22619E-003,-4.29504E-005,-4.05290E-004,1.41555E-004,5.79359E-006,-4.54034E-004,1.90010E+001,5.20961E-004
786,2039,5.03794E-001,5.15643E+000,-1.90272E-003,-1.13460E-004,-2.96214E-006,1.04602E-003,-1.35182E-005,-2.57097E-004,2.06401E-004,1.04346E-004,-3.74961E-004,2.97283E+001,3.87054E-004
796,2039,5.87135E-001,5.15640E+000,3.90212E-003,-1.14764E-004,-3.03810E-005,1.38131E-003,2.44762E-005,-2.36903E-005,5.35495E-005,5.91088E-005,-5.83229E-005,3.28924E+001,6.78038E-005
686,2039,-3.25543E-001,5.15699E+000,3.93632E-003,-3.72378E-005,6.61970E-005,1.15549E-003,-2.31726E-004,-7.30373E-005,5.45402E-005,-5.61000E-005,-2.48664E-004,7.27480E+001,3.24409E-004
696,2039,-2.42576E-001,5.15691E+000,3.24349E-003,-2.56180E-005,3.57336E-005,7.78437E-004,-6.31178E-005,-1.50171E-004,5.83776E-005,-3.38261E-005,-1.79463E-004,2.66458E+001,2.29265E-004
706,2039,-1.59950E-001,5.15672E+000,-1.71046E-003,-2.30059E-005,8.64031E-005,1.26366E-003,1.71175E-004,-2.44803E-004,1.06285E-004,1.96758E-004,-2.70386E-004,1.35338E+001,2.79576E-004
806,2039,6.70820E-001,5.15619E+000,1.42939E-002,-6.81213E-005,-1.10103E-005,1.82733E-003,3.17696E-004,-7.70304E-005,-2.37343E-004,4.29014E-004,-1.88348E-004,-2.51274E+001,4.30076E-004
676,2039,-4.08820E-001,5.15690E+000,1.58415E-003,-9.96609E-005,-1.10532E-005,2.53091E-003,-1.93790E-004,-3.73650E-005,-4.57547E-005,-2.49647E-005,-2.06190E-004,-7.48361E+001,2.53732E-004
646,2039,-6.57181E-001,5.15696E+000,1.01631E-002,-1.02870E-004,1.37762E-004,2.34509E-003,1.04818E-003,-6.30125E-004,-3.85497E-004,1.13249E-003,-7.14436E-004,-1.23368E+001,1.14534E-003
656,2039,-5.74677E-001,5.15699E+000,1.73413E-003,-3.40102E-006,9.33168E-005,2.78585E-003,4.19203E-004,-3.25078E-004,-1.70251E-004,4.56298E-004,-3.62173E-004,-1.22918E+001,4.81828E-004
716,2039,-7.68660E-002,5.15636E+000,7.73604E-004,-4.34123E-005,8.85967E-006,1.75549E-003,3.73248E-004,-4.13228E-004,2.68055E-004,4.55919E-004,-4.95900E-004,1.71404E+001,5.50985E-004
756,2039,2.55029E-001,5.15588E+000,-9.15501E-004,6.82581E-006,-6.27644E-005,1.11518E-003,3.43656E-005,-6.28957E-004,-6.22054E-005,4.01487E-005,-6.34741E-004,-5.31140E+000,7.10890E-004
766,2039,3.37909E-001,5.15614E+000,-1.61693E-003,-5.02185E-005,-1.10802E-004,1.09458E-003,8.93267E-005,-4.74830E-004,4.92511E-005,9.35940E-005,-4.79097E-004,4.95202E+000,5.07876E-004
666,2039,-4.91680E-001,5.15693E+000,1.19625E-003,2.19959E-005,-1.81521E-005,2.26337E-003,3.54764E-004,-1.20284E-004,1.76309E-005,3.55418E-004,-1.20938E-004,2.12258E+000,3.61413E-004
726,2039,6.17910E-003,5.15670E+000,8.76864E-004,-2.36493E-006,-2.84898E-005,1.46867E-003,-2.45085E-005,-4.28004E-004,2.03660E-004,6.04136E-005,-5.12926E-004,2.26351E+001,5.60661E-004
746,2039,1.71901E-001,5.15629E+000,-9.29368E-004,-1.11350E-004,4.35963E-005,1.57024E-003,-1.49069E-004,-6.03848E-004,-6.20317E-005,-1.40760E-004,-6.12157E-004,-7.62948E+000,8.00597E-004
736,2039,8.91838E-002,5.15678E+000,3.23807E-004,4.61237E-005,3.39279E-005,1.25461E-003,-3.90977E-005,-4.58826E-004,7.28891E-005,-2.68003E-005,-4.71123E-004,9.57645E+000,5.60121E-004
776,2049,4.21043E-001,5.23883E+000,-2.99552E-004,7.21420E-005,-1.13523E-004,1.72096E-003,-1.45104E-004,-2.08012E-004,1.04274E-004,-6.76438E-005,-2.85473E-004,3.66071E+001,3.74844E-004
786,2049,5.03982E-001,5.23907E+000,1.33516E-003,-5.46239E-005,1.60007E-005,2.09584E-003,-1.25108E-004,-1.33683E-004,2.58413E-004,1.29053E-004,-3.87844E-004,4.45247E+001,3.95011E-004
796,2049,5.87177E-001,5.23894E+000,5.40193E-003,-1.00906E-004,-6.15024E-005,2.22594E-003,-5.62915E-005,1.05264E-005,2.49171E-004,2.28519E-004,-2.74284E-004,4.88183E+001,2.93878E-004
