x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
0.031855;-3.560719;0.751224;-0.778242;0.057169;-0.046388;0.781716;0.018474;0.005883;0.009222;-0.043392;-3.140097;-0.318461;-23.045622;0.023344;0.001013;0.011165;92.743362;47.743362;0.014887;0.015236;0.018474;0.019371;-9.27535e-04;0.005883;-0.020298;0.704836;0.024357;-0.024357;0.038912
0.099021;-3.560719;0.798797;-0.77826;0.05711;-0.048679;0.78187;-0.020275;0.005342;0.006002;3.235634;3.794988;0.263505;0.309058;0.006679;-0.021611;0.014145;12.355369;147.355362;0.01886;0.017075;-0.020275;0.012307;-3.025516e-04;0.005342;-0.01261;0.750118;-0.014932;0.014932;0.027011
0.166186;-3.560719;0.846783;-0.778275;0.057384;-0.05638;0.782422;-0.027516;0.002416;0.004844;8.892926;11.390145;0.087795;0.112449;0.00318;-0.02828;0.01573;26.342731;161.342728;0.020974;0.019998;-0.027516;0.009258;4.289675e-04;0.002416;-0.008829;0.790403;-0.0251;0.0251;0.00571
0.233352;-3.560719;0.882718;-0.778281;0.057287;-0.058362;0.782566;-6.028902e-04;-0.002758;0.007382;1.581406;-0.218611;-4.574341;0.632349;0.00578;-0.009141;0.007461;136.032501;91.032501;0.009948;0.008687;-6.028902e-04;0.016566;-0.001801;-0.002758;-0.018368;0.824356;-0.003361;0.003361;0.014577
0.300517;-3.560719;0.911861;-0.77857;0.057164;-0.05545;0.782632;0.002237;-0.005352;0.00673;1.504926;0.418043;2.392098;0.664484;0.006169;-0.009284;0.007726;126.031647;81.031647;0.010302;0.008982;0.002237;0.014398;-9.379876e-04;-0.005352;-0.015336;0.856411;-0.003115;0.003115;0.046778
0.367682;-3.560719;0.928887;-0.778768;0.05709;-0.057275;0.782955;-0.014641;-0.002205;0.007799;11.860305;-6.638336;-0.15064;0.084315;0.001551;-0.018397;0.009974;177.249512;132.249512;0.013299;0.012813;-0.014641;0.015951;-3.529098e-04;-0.002205;-0.016304;0.871612;-0.016846;0.016846;0.073887
0.434848;-3.560719;0.947449;-0.778713;0.057206;-0.062513;0.78331;-0.011586;3.168554e-04;0.006356;4.667169;36.565914;0.027348;0.214263;0.003073;-0.014342;0.008708;179.291946;134.291946;0.01161;0.010733;-0.011586;0.0119;8.129712e-04;3.168554e-04;-0.011087;0.884937;-0.011269;0.011269;0.0491
0.502013;-3.560719;0.960237;-0.778682;0.057344;-0.064385;0.783441;0.009298;0.004363;-0.005975;-0.027537;-2.131197;-0.46922;-36.315277;0.013295;3.660995e-04;0.006464;166.793945;121.793938;0.008619;0.008744;0.009298;-0.013792;0.001842;0.004363;0.015634;0.895852;0.013661;-0.013661;0.035274
0.569178;-3.560719;0.984929;-0.778653;0.05734;-0.058157;0.782924;0.018808;0.004687;-0.017559;0.234011;-4.013188;-0.249178;4.273305;0.030673;-0.007178;0.018925;164.060287;119.060287;0.025233;0.023214;0.018808;-0.033601;-0.001516;0.004687;0.032085;0.926772;0.023495;-0.023495;0.004263
0.636344;-3.560719;0.988041;-0.778781;0.057057;-0.050914;0.782526;-0.001126;0.004628;-0.001783;0.318021;0.243226;4.111408;3.144443;0.005136;-0.001633;0.003384;151.752441;106.752441;0.004513;0.004079;-0.001126;-0.00173;-0.001835;0.004628;-1.051299e-04;0.937127;0.003502;-0.003502;0.015565
0.703509;-3.560719;0.975207;-0.778735;0.057139;-0.056099;0.782841;0.01222;0.005702;0.006725;-0.090566;-2.143034;-0.466628;-11.041615;0.016434;0.001488;0.007473;93.142899;48.142899;0.009964;0.010495;0.01222;0.012355;0.001094;0.005702;-0.011261;0.919107;0.017922;-0.017922;0.04573
0.770674;-3.560719;0.959613;-0.778927;0.057094;-0.059663;0.783292;-0.00617;0.009936;0.007975;0.715043;0.62096;1.61041;1.398518;0.013217;-0.00945;0.011333;151.359695;106.359695;0.015111;0.013147;-0.00617;0.016427;-4.77352e-04;0.009936;-0.016904;0.89995;0.003766;-0.003766;0.040032
0.83784;-3.560719;0.936748;-0.77916;0.056893;-0.052277;0.782981;-0.005535;0.004151;-0.003401;1.264785;1.333337;0.749998;0.790649;0.005226;-0.006609;0.005918;101.449471;56.449474;0.00789;0.006849;-0.005535;-0.006607;-1.94526e-04;0.004151;0.006412;0.884471;-0.001384;0.001384;0.033101
0.905005;-3.560719;0.943425;-0.779045;0.057067;-0.049596;0.782705;-7.811771e-04;-0.00321;-0.005959;1.976868;-0.243332;-4.109612;0.505851;0.004086;-0.008078;0.006082;130.773087;85.773087;0.008109;0.007148;-7.811771e-04;-0.01145;-4.681344e-04;-0.00321;0.010982;0.893829;-0.003992;0.003992;0.036256
0.97217;-3.560719;0.913301;-0.779114;0.056969;-0.05253;0.782958;0.013176;-6.388755e-04;-0.017766;0.505047;20.623838;0.048488;1.980015;0.02533;-0.012793;0.019061;155.315796;110.315788;0.025415;0.022403;0.013176;-0.035581;4.947169e-05;-6.388755e-04;0.035631;0.860771;0.012537;-0.012537;0.016637
1.039336;-3.560719;0.878783;-0.779142;0.057156;-0.056364;0.783266;-0.016232;0.002683;-0.004479;4.671653;6.049409;0.165305;0.214057;0.00369;-0.017239;0.010464;81.878952;36.878952;0.013953;0.0129;-0.016232;-0.012114;0.003156;0.002683;0.01527;0.822418;-0.013549;0.013549;0.002735
1.106501;-3.560719;0.84816;-0.779392;0.057577;-0.048577;0.783024;-0.027527;0.005043;0.002987;5.230036;5.457848;0.183222;0.191203;0.005315;-0.027798;0.016557;31.87542;166.875412;0.022076;0.020534;-0.027527;0.00618;-2.062835e-04;0.005043;-0.006386;0.799583;-0.022483;0.022483;0.002348
1.173667;-3.560719;0.803008;-0.779335;0.057463;-0.046686;0.782844;0.020707;0.006192;-0.013195;0.056439;-3.344012;-0.299042;17.718103;0.028509;-0.001609;0.015059;176.874252;131.874252;0.020078;0.019564;0.020707;-0.022635;-0.003755;0.006192;0.01888;0.756321;0.0269;-0.0269;0.013186
1.240832;-3.560719;0.801384;-0.779373;0.057292;-0.061136;0.783864;0.047016;-8.039243e-04;-0.007508;0.040588;58.483276;0.017099;24.638086;0.048167;-0.001955;0.025061;28.861561;163.861557;0.033415;0.032783;0.047016;-0.013632;-0.001384;-8.039243e-04;0.012248;0.740248;0.046212;-0.046212;0.043852
1.307997;-3.560719;0.757769;-0.779583;0.056968;-0.064762;0.78434;0.004804;0.001254;-0.012685;0.61747;-3.831611;-0.260987;1.619512;0.015838;-0.009779;0.012808;146.06134;101.061333;0.017078;0.014927;0.004804;-0.024695;-6.745356e-04;0.001254;0.02402;0.693007;0.006058;-0.006058;0.041828
1.375163;-3.560719;0.669333;-0.779591;0.056899;-0.061034;0.784044;-0.001674;0.003103;-0.010311;0.873545;0.539541;1.853427;1.14476;0.011298;-0.00987;0.010584;130.508331;85.508324;0.014112;0.012231;-0.001674;-0.020378;-2.436447e-04;0.003103;0.020135;0.608299;0.001429;-0.001429;0.039284
1.442328;-3.560719;0.554052;-0.779858;0.056968;-0.062427;0.784424;-0.026661;0.002424;-0.014226;3.946816;10.999223;0.090916;0.253369;0.008225;-0.032462;0.020344;93.746109;48.746109;0.027125;0.024841;-0.026661;-0.03038;0.001928;0.002424;0.032308;0.491625;-0.024237;0.024237;0.021457
1.509493;-3.560719;0.437708;-0.780101;0.057624;-0.048013;0.783699;-0.070844;-3.062245e-04;-0.019456;16.124355;-231.347961;-0.004322;0.062018;0.004704;-0.075855;0.04028;75.739868;30.73987;0.053706;0.052209;-0.070844;-0.042204;0.003292;-3.062245e-04;0.045496;0.389695;-0.071151;0.071151;0.013588
-0.236806;-3.627884;0.446925;-0.778061;0.057494;-0.051926;0.781908;0.012984;0.002503;0.003824;-0.088264;-5.187257;-0.19278;-11.329604;0.01423;0.001256;0.006487;68.568436;23.568436;0.00865;0.009097;0.012984;0.005332;0.002317;0.002503;-0.003015;0.394999;0.015487;-0.015487;0.032499
-0.169641;-3.627884;0.538713;-0.77842;0.057775;-0.051364;0.782249;-0.004289;-1.20576e-04;0.017675;1.282789;-35.569519;-0.028114;0.779552;0.015593;-0.020002;0.017797;142.036957;97.036949;0.02373;0.020603;-0.004289;0.034769;5.802786e-04;-1.20576e-04;-0.034189;0.487348;-0.004409;0.004409;0.046309
-0.102475;-3.627884;0.645426;-0.778138;0.057594;-0.05187;0.781988;-0.020049;1.284692e-04;0.018785;2.75315;156.058838;0.006408;0.36322;0.011363;-0.031283;0.021323;161.79895;116.798943;0.02843;0.025501;-0.020049;0.039799;-0.002229;1.284692e-04;-0.042028;0.593556;-0.01992;0.01992;0.05041
-0.03531;-3.627884;0.729025;-0.778036;0.057101;-0.054886;0.782057;-0.00708;0.001024;0.015204;1.47664;6.913498;0.144645;0.677213;0.012706;-0.018762;0.015734;147.14357;102.143562;0.020979;0.01828;-0.00708;0.033569;-0.003162;0.001024;-0.036731;0.674139;-0.006056;0.006056;0.02426
0.031855;-3.627884;0.740547;-0.778223;0.056973;-0.057009;0.782385;0.014128;0.004327;0.014873;0.258431;-3.264794;-0.306298;3.869502;0.024887;-0.006432;0.015659;111.475044;66.475044;0.020879;0.0191;0.014128;0.031649;-0.001903;0.004327;-0.033551;0.683538;0.018456;-0.018456;0.021735
0.099021;-3.627884;0.780836;-0.778406;0.057063;-0.052004;0.782225;0.003497;0.004525;0.007812;0.322402;-0.772851;-1.293911;3.101716;0.01184;-0.003817;0.007828;119.990631;74.990631;0.010438;0.009427;0.003497;0.013807;0.001816;0.004525;-0.011992;0.728832;0.008023;-0.008023;0.012436
0.166186;-3.627884;0.84701;-0.778371;0.057071;-0.054076;0.782331;-0.027712;0.001764;-0.006718;9.050282;15.705953;0.06367;0.110494;0.003223;-0.029171;0.016197;70.464256;25.464258;0.021596;0.020606;-0.027712;-0.013165;-2.703546e-04;0.001764;0.012895;0.792934;-0.025948;0.025948;0.00628
0.233352;-3.627884;0.899142;-0.778532;0.056982;-0.060115;0.782926;-0.011122;7.413964e-04;-0.005771;4.364009;15.001353;0.066661;0.229147;0.003086;-0.013466;0.008276;87.812805;42.812809;0.011035;0.010164;-0.011122;-0.010349;-0.001194;7.413964e-04;0.009155;0.839026;-0.010381;0.010381;0.003826
0.300517;-3.627884;0.923816;-0.778682;0.056995;-0.057295;0.782864;0.00152;0.001641;-0.001532;-0.01498;-0.926624;-1.079187;-66.753723;0.003114;4.664877e-05;0.001534;161.158234;116.158234;0.002045;0.002061;0.00152;-0.002657;-4.079825e-04;0.001641;0.002249;0.866521;0.003161;-0.003161;0.007369
0.367682;-3.627884;0.935519;-0.778792;0.05685;-0.057462;0.782975;-0.015755;0.002417;-0.001335;6.304468;6.518594;0.153407;0.158618;0.002514;-0.015852;0.009183;50.884193;5.884192;0.012244;0.011498;-0.015755;-0.001732;-9.377688e-04;0.002417;7.945505e-04;0.878056;-0.013338;0.013338;0.03735
0.434848;-3.627884;0.96122;-0.778874;0.056825;-0.06378;0.783544;-0.011572;0.00391;0.002447;2.786781;2.959246;0.337924;0.358837;0.004288;-0.011949;0.008119;21.914663;156.914658;0.010825;0.009716;-0.011572;0.004538;3.553881e-04;0.00391;-0.004183;0.89744;-0.007661;0.007661;0.029509
0.502013;-3.627884;0.976235;-0.778714;0.057072;-0.062107;0.783269;0.0197;0.006461;-0.001366;-0.318637;-3.049083;-0.327967;-3.138365;0.01984;0.006322;0.006759;33.061348;168.061356;0.009012;0.011703;0.0197;-0.004199;0.001468;0.006461;0.005666;0.914127;0.026161;-0.026161;0.030986
0.569178;-3.627884;1.002654;-0.778676;0.057166;-0.0549;0.7827;0.01305;0.005205;-6.564322e-04;-0.393008;-2.507334;-0.39883;-2.544478;0.013105;0.00515;0.003977;38.756767;173.756775;0.005303;0.007624;0.01305;-0.001133;-1.802158e-04;0.005205;9.524329e-04;0.947753;0.018255;-0.018255;0.007556
0.636344;-3.627884;0.995715;-0.778935;0.056988;-0.052184;0.782758;-4.205249e-04;0.003365;-9.753391e-04;0.182434;0.12497;8.001932;5.481426;0.003602;-6.570424e-04;0.002129;169.674805;124.674805;0.002839;0.002647;-4.205249e-04;3.543589e-04;-0.002305;0.003365;-0.002659;0.943531;0.002944;-0.002944;0.003549
0.703509;-3.627884;0.968853;-0.779109;0.056781;-0.054408;0.783068;0.004048;5.934698e-04;-4.09341e-04;-0.133216;-6.820874;-0.146609;-7.506629;0.004096;5.456277e-04;0.001775;50.865307;5.865307;0.002367;0.002568;0.004048;6.759456e-04;-0.001495;5.934698e-04;-0.002171;0.914445;0.004641;-0.004641;0.009523
0.770674;-3.627884;0.966184;-0.779187;0.056861;-0.053991;0.783123;-0.002061;-0.001396;-0.00128;-7.522869;-1.476757;-0.677159;-0.132928;-4.055728e-04;-0.003051;0.001323;115.804909;70.804909;0.001764;0.001913;-0.002061;-0.005195;0.002634;-0.001396;0.007829;0.912193;-0.003457;0.003457;0.018232
0.83784;-3.627884;0.958934;-0.779215;0.057077;-0.054456;0.783198;0.002933;-0.008411;-0.003275;2.437645;0.348688;2.867896;0.410232;0.003811;-0.009289;0.00655;153.280762;108.280762;0.008733;0.007781;0.002933;-0.009595;0.003044;-0.008411;0.012639;0.904478;-0.005478;0.005478;0.026088
0.905005;-3.627884;0.952978;-0.778977;0.057038;-0.059975;0.783362;0.006474;-0.004405;-0.009782;0.830795;1.469631;0.680443;1.203667;0.012227;-0.010158;0.011193;152.347778;107.347778;0.014923;0.012942;0.006474;-0.0203;7.369469e-04;-0.004405;0.021037;0.893003;0.002069;-0.002069;0.027475
0.97217;-3.627884;0.93402;-0.779217;0.056887;-0.06193;0.783742;-0.009566;-0.001405;-0.010068;3.039826;-6.810145;-0.14684;0.328966;0.005378;-0.016348;0.010863;110.245926;65.245926;0.014484;0.013066;-0.009566;-0.020629;4.939194e-04;-0.001405;0.021123;0.87209;-0.01097;0.01097;0.001059
1.039336;-3.627884;0.886286;-0.779427;0.057231;-0.057212;0.783616;-0.033416;8.436779e-04;-6.354384e-04;39.07621;39.607937;0.025247;0.025591;8.554597e-04;-0.033428;0.017142;52.388077;7.388079;0.022856;0.022576;-0.033416;-0.004291;0.00302;8.436779e-04;0.007312;0.829073;-0.032573;0.032573;0.012885
1.106501;-3.627884;0.826891;-0.779323;0.057614;-0.049303;0.783004;-0.018053;4.579419e-04;-0.006305;8.327192;39.421272;0.025367;0.120088;0.002401;-0.019996;0.011199;77.177071;32.177067;0.014932;0.014199;-0.018053;-0.011403;-0.001207;4.579419e-04;0.010196;0.777588;-0.017595;0.017595;0.030082
1.173667;-3.627884;0.815681;-0.779181;0.057023;-0.050231;0.782878;0.004891;-0.002882;0.00273;0.650932;1.696818;0.589338;1.536259;0.005754;-0.003745;0.004749;103.067139;58.067139;0.006333;0.005525;0.004891;0.009106;-0.003646;-0.002882;-0.012752;0.76545;0.002008;-0.002008;0.022073
1.240832;-3.627884;0.84539;-0.779467;0.056803;-0.057419;0.78364;0.031142;0.002366;0.009598;0.015907;-13.164172;-0.075964;62.867325;0.03405;-5.41609e-04;0.017296;76.592621;31.592617;0.023061;0.022882;0.031142;0.019069;1.263152e-04;0.002366;-0.018943;0.787971;0.033508;-0.033508;0.003878
1.307997;-3.627884;0.784386;-0.779773;0.057063;-0.06246;0.784349;0.00161;-1.965041e-04;0.011286;0.882462;8.194854;0.122028;1.133193;0.012029;-0.010615;0.011322;130.66925;85.669243;0.015096;0.013082;0.00161;0.021184;0.001387;-1.965041e-04;-0.019798;0.721925;0.001414;-0.001414;0.005349
1.375163;-3.627884;0.677161;-0.779861;0.057102;-0.058877;0.784162;-0.002786;-0.00168;0.008473;1.713588;-1.657795;-0.603211;0.583571;0.006258;-0.010724;0.008491;144.011093;99.011093;0.011322;0.009917;-0.002786;0.01724;-2.929545e-04;-0.00168;-0.017533;0.618283;-0.004466;0.004466;0.025739
1.442328;-3.627884;0.57691;-0.779821;0.057007;-0.062292;0.78438;-0.005983;-0.00138;-0.002633;-38.839081;-4.335012;-0.23068;-0.025747;-1.848169e-04;-0.007178;0.003497;96.132309;51.132305;0.004662;0.004725;-0.005983;-0.007594;0.002329;-0.00138;0.009923;0.514618;-0.007363;0.007363;0.034793
1.509493;-3.627884;0.486669;-0.779798;0.057535;-0.061001;0.784294;-0.033732;-0.004528;-0.022904;5.762617;-7.45022;-0.134224;0.173532;0.008033;-0.046292;0.027163;101.627441;56.627438;0.036217;0.033859;-0.033732;-0.051025;0.005216;-0.004528;0.056241;0.425668;-0.038259;0.038259;0.00411
-0.236806;-3.69505;0.487416;-0.777994;0.057046;-0.051272;0.781766;0.01089;0.003791;0.016335;0.389743;-2.872547;-0.348123;2.565794;0.024057;-0.009376;0.016716;116.619026;71.619026;0.022289;0.019913;0.01089;0.03244;2.303116e-04;0.003791;-0.03221;0.436144;0.014681;-0.014681;0.042399
-0.169641;-3.69505;0.586101;-0.778347;0.057095;-0.052825;0.782224;-0.020852;0.002093;0.01578;2.851802;9.963651;0.100365;0.350655;0.01013;-0.028889;0.01951;169.039276;124.039268;0.026013;0.02338;-0.020852;0.030755;8.053349e-04;0.002093;-0.02995;0.533276;-0.018759;0.018759;0.051988
-0.102475;-3.69505;0.654302;-0.778211;0.057077;-0.058993;0.782529;-0.022098;0.002309;0.025373;2.083687;9.570945;0.104483;0.479919;0.018261;-0.03805;0.028155;157.789978;112.78997;0.03754;0.033173;-0.022098;0.052714;-0.001968;0.002309;-0.054682;0.595309;-0.019789;0.019789;0.049639
-0.03531;-3.69505;0.726432;-0.778006;0.056797;-0.059847;0.782369;-0.00446;0.005282;0.018403;0.957738;0.844382;1.184298;1.044126;0.019448;-0.018626;0.019037;141.850082;96.850082;0.025383;0.021984;-0.00446;0.039355;-0.002548;0.005282;-0.041903;0.666585;8.218996e-04;-8.218996e-04;0.052341
0.031855;-3.69505;0.754805;-0.778137;0.056507;-0.059802;0.782475;0.020503;0.002125;0.010135;0.094684;-9.649879;-0.103628;10.561497;0.024994;-0.002367;0.01368;91.055664;46.05566;0.01824;0.017505;0.020503;0.021179;-9.098305e-04;0.002125;-0.022089;0.695003;0.022627;-0.022627;0.044824
0.099021;-3.69505;0.794263;-0.778441;0.056686;-0.051018;0.782168;0.019508;0.002026;0.011531;0.146733;-9.630694;-0.103835;6.815084;0.025237;-0.003703;0.01447;93.377396;48.377392;0.019293;0.018185;0.019508;0.021899;0.001163;0.002026;-0.020736;0.743244;0.021534;-0.021534;0.02022
0.166186;-3.69505;0.826197;-0.778461;0.056865;-0.050993;0.7822;-0.012092;0.003565;0.003728;2.934972;3.39223;0.294791;0.340719;0.004407;-0.012935;0.008671;14.171455;149.171448;0.011561;0.010408;-0.012092;0.006848;6.083786e-04;0.003565;-0.00624;0.775204;-0.008528;0.008528;0.042182
0.233352;-3.69505;0.861177;-0.778637;0.056897;-0.055394;0.782676;-0.007375;-0.003141;-0.008099;4.378321;-2.348127;-0.425871;0.228398;0.003113;-0.013629;0.008371;108.951859;63.951859;0.011161;0.010282;-0.007375;-0.014964;-0.001233;-0.003141;0.013731;0.805783;-0.010516;0.010516;0.048357
0.300517;-3.69505;0.905663;-0.778533;0.056892;-0.054941;0.78254;-0.001254;-0.002218;-0.007362;1.615469;-0.56565;-1.767878;0.619015;0.005641;-0.009113;0.007377;129.028931;84.028931;0.009836;0.008597;-0.001254;-0.013544;-0.001179;-0.002218;0.012364;0.850722;-0.003472;0.003472;0.044836
0.367682;-3.69505;0.923267;-0.778527;0.056857;-0.056542;0.782646;-0.019612;-5.292341e-04;-0.006713;13.620875;-37.05711;-0.026985;0.073417;0.001596;-0.021737;0.011666;75.343231;30.343229;0.015555;0.015051;-0.019612;-0.011529;-0.001898;-5.292341e-04;0.009631;0.866724;-0.020141;0.020141;0.032856
0.434848;-3.69505;0.952771;-0.778779;0.056657;-0.065983;0.783621;-0.020573;0.00177;-0.00344;9.220755;11.626104;0.086013;0.108451;0.002287;-0.021091;0.011689;60.352005;15.352007;0.015585;0.014882;-0.020573;-0.005713;-0.001168;0.00177;0.004544;0.886789;-0.018803;0.018803;0.043816
0.502013;-3.69505;0.975282;-0.778891;0.056386;-0.06335;0.783494;0.014692;0.009339;0.010245;-0.063117;-1.573282;-0.635614;-15.843647;0.022604;0.001427;0.010589;99.362152;54.362148;0.014118;0.014617;0.014692;0.018158;0.002332;0.009339;-0.015826;0.911932;0.024031;-0.024031;0.062124
0.569178;-3.69505;0.978338;-0.778932;0.05661;-0.052851;0.782773;0.006511;0.018782;0.011826;0.026049;-0.346677;-2.884526;38.388481;0.025969;-6.764872e-04;0.013323;124.339462;79.339462;0.017764;0.017543;0.006511;0.02292;7.319231e-04;0.018782;-0.022189;0.925487;0.025293;-0.025293;0.039826
0.636344;-3.69505;0.981574;-0.778969;0.05673;-0.054225;0.782912;-0.002856;0.013207;-6.502834e-04;0.217839;0.216282;4.62359;4.590555;0.013233;-0.002883;0.008058;135.813873;90.813873;0.010744;0.009924;-0.002856;-9.216053e-04;-3.789614e-04;0.013207;5.426439e-04;0.927348;0.010351;-0.010351;0.025069
0.703509;-3.69505;0.993829;-0.778933;0.056685;-0.061143;0.783382;-3.065632e-04;-0.007335;-5.303476e-04;-27.645052;-0.041794;-23.926834;-0.036173;-2.667703e-04;-0.007375;0.003554;145.886475;100.886475;0.004739;0.00483;-3.065632e-04;-0.002768;0.001707;-0.007335;0.004475;0.932686;-0.007642;0.007642;0.025796
0.770674;-3.69505;0.985374;-0.778836;0.056794;-0.058129;0.783064;-0.003101;-0.005427;-0.00465;17.121019;-0.571441;-1.749961;0.058408;5.290286e-04;-0.009058;0.004793;127.470207;82.470207;0.006391;0.006222;-0.003101;-0.012311;0.003011;-0.005427;0.015322;0.927245;-0.008528;0.008528;0.03518
0.83784;-3.69505;0.971358;-0.778914;0.056944;-0.061013;0.783372;0.006525;0.001341;-9.741992e-04;-0.173703;-4.86502;-0.205549;-5.756942;0.006702;0.001164;0.002769;24.793062;159.79306;0.003692;0.004135;0.006525;-0.002391;4.42896e-04;0.001341;0.002834;0.910345;0.007866;-0.007866;0.034633
0.905005;-3.69505;0.951061;-0.778959;0.056822;-0.063384;0.783597;0.003806;0.002519;3.109596e-04;-0.631432;-1.51066;-0.661962;-1.583701;0.003877;0.002448;7.144653e-04;68.151192;23.151192;9.526205e-04;0.002264;0.003806;0.001494;-8.715961e-04;0.002519;-0.002365;0.887677;0.006325;-0.006325;0.028486
0.97217;-3.69505;0.92447;-0.778983;0.056745;-0.059997;0.783348;-0.021182;0.001201;0.004317;10.965156;17.63434;0.056708;0.091198;0.002005;-0.021986;0.011996;26.740635;161.740631;0.015994;0.01537;-0.021182;0.007074;0.001561;0.001201;-0.005513;0.864473;-0.019981;0.019981;0.0127
1.039336;-3.69505;0.899972;-0.779077;0.057088;-0.05249;0.782927;-0.028823;0.003608;0.003041;7.481247;7.989184;0.125169;0.133668;0.003891;-0.029106;0.016498;40.056396;175.056396;0.021998;0.020822;-0.028823;0.002879;0.003203;0.003608;3.237202e-04;0.847482;-0.025215;0.025215;0.003661
1.106501;-3.69505;0.859792;-0.779421;0.057282;-0.051579;0.783223;-0.002788;0.002274;-0.004331;1.107922;1.225857;0.815756;0.902591;0.00476;-0.005273;0.005016;117.818649;72.818649;0.006689;0.005795;-0.002788;-0.007949;-7.12756e-04;0.002274;0.007237;0.808213;-5.136663e-04;5.136663e-04;0.00963
1.173667;-3.69505;0.839776;-0.779511;0.056833;-0.054673;0.78349;0.007415;0.003755;-0.00307;-0.219583;-1.974383;-0.506487;-4.55408;0.009159;0.002011;0.003574;16.580042;151.580048;0.004765;0.005558;0.007415;-0.002839;-0.003301;0.003755;-4.617379e-04;0.785103;0.01117;-0.01117;0.027278
1.240832;-3.69505;0.829674;-0.779662;0.056786;-0.056966;0.7838;0.01941;-0.00398;0.002133;0.212889;4.876482;0.205066;4.697275;0.019602;-0.004173;0.011888;44.539951;179.539948;0.01585;0.014659;0.01941;5.975445e-04;0.003668;-0.00398;0.003071;0.772708;0.015429;-0.015429;0.034467
1.307997;-3.69505;0.766522;-0.779802;0.057326;-0.060864;0.784272;0.006349;-0.001034;0.010762;0.62135;6.138502;0.162906;1.609398;0.014035;-0.008721;0.011378;116.883354;71.883354;0.015171;0.013257;0.006349;0.019293;0.002232;-0.001034;-0.017061;0.705658;0.005314;-0.005314;0.004359
1.375163;-3.69505;0.677898;-0.779867;0.057292;-0.058798;0.784176;-0.001525;0.002977;0.006328;0.804872;0.512242;1.952201;1.242433;0.007443;-0.00599;0.006717;141.831909;96.831909;0.008955;0.007771;-0.001525;0.013331;-6.745255e-04;0.002977;-0.014005;0.6191;0.001452;-0.001452;0.008673
1.442328;-3.69505;0.581107;-0.779858;0.05701;-0.060078;0.784244;0.003432;0.002696;0.011715;0.585517;-1.272908;-0.785603;1.707892;0.014784;-0.008657;0.011721;126.023643;81.023643;0.015627;0.013687;0.003432;0.022293;0.001137;0.002696;-0.021156;0.521029;0.006128;-0.006128;0.045939
1.509493;-3.69505;0.481266;-0.779788;0.057471;-0.061214;0.784295;-0.002884;0.002246;0.018147;1.035393;1.283746;0.77897;0.965817;0.018009;-0.018647;0.018328;139.631271;94.631271;0.024437;0.021164;-0.002884;0.033146;0.003149;0.002246;-0.029998;0.420052;-6.374028e-04;6.374028e-04;0.007126
-0.303971;-3.762215;0.341587;-0.778317;0.056769;-0.062217;0.782861;0.044203;0.003601;0.015247;0.030164;-12.274343;-0.081471;33.152027;0.049291;-0.001487;0.025389;80.116791;35.116791;0.033852;0.033368;0.044203;0.030963;-4.686479e-04;0.003601;-0.031432;0.279371;0.047805;-0.047805;0.008426
-0.236806;-3.762215;0.497203;-0.777966;0.056597;-0.054861;0.781949;0.023141;0.004526;0.013181;0.076836;-5.113239;-0.195571;13.014804;0.029969;-0.002303;0.016136;94.425766;49.425762;0.021515;0.02079;0.023141;0.026577;-2.145103e-04;0.004526;-0.026791;0.442342;0.027667;-0.027667;0.016373
-0.169641;-3.762215;0.595784;-0.778001;0.056707;-0.056612;0.782116;-0.022478;0.005083;-5.53164e-06;4.422246;4.422247;0.226129;0.226129;0.005083;-0.022478;0.01378;46.7663;1.766302;0.018374;0.016936;-0.022478;-5.389559e-04;5.278927e-04;0.005083;0.001067;0.539172;-0.017395;0.017395;0.022908
-0.102475;-3.762215;0.654251;-0.777976;0.056911;-0.0637;0.782651;-0.022157;0.00204;-0.012147;3.838915;10.8594;0.092086;0.26049;0.007086;-0.027203;0.017144;93.551826;48.551823;0.022859;0.020902;-0.022157;-0.025016;7.220638e-04;0.00204;0.025738;0.590551;-0.020117;0.020117;0.020162
-0.03531;-3.762215;0.715447;-0.77816;0.05691;-0.064411;0.782892;-0.00147;-0.001452;-0.01387;1.235489;-1.012195;-0.987952;0.809396;0.012409;-0.015331;0.01387;131.765656;86.765656;0.018494;0.016046;-0.00147;-0.026831;-9.097494e-04;-0.001452;0.025921;0.651036;-0.002922;0.002922;0.03672
0.031855;-3.762215;0.747924;-0.778427;0.056521;-0.061171;0.78287;0.008859;-6.777433e-04;-3.221469e-04;0.077635;13.07138;0.076503;12.880836;0.00887;-6.886128e-04;0.004779;48.65247;3.65247;0.006372;0.006156;0.008859;4.855903e-04;-0.00113;-6.777433e-04;-0.001615;0.686753;0.008181;-0.008181;0.006249
