x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
-0.303971;3.424478;0.499233;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;1.182487e-17;0;0;0;0;2.224639e-16;-1.114416e-16;1.669527e-16;45;0;2.226036e-16;1.963004e-16;2.220446e-16;4.311762e-18;1.933797e-17;-1.110223e-16;1.502621e-17;0.499233;1.110223e-16;-1.110223e-16;0
-0.236806;3.424478;0.573123;8.39567e-13;0;0;8.39567e-13;0;0;-7.118859e-18;0;0;0;0;7.118859e-18;-7.118859e-18;7.118859e-18;45;0;9.491812e-18;8.22015e-18;0;-1.423772e-17;0;0;1.423772e-17;0.573123;0;0;0
-0.169641;3.424478;0.6509;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-1.110223e-16;7.050637e-17;0;0;0;0;-7.679698e-17;-2.562699e-16;8.973648e-17;45;0;1.196486e-16;1.518644e-16;-2.220446e-16;1.136592e-16;2.735348e-17;-1.110223e-16;-8.630578e-17;0.6509;-3.330669e-16;3.330669e-16;0
-0.102475;3.424478;0.725512;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-3.059011e-18;0;0;0;0;2.220727e-16;-1.110504e-16;1.665616e-16;45;0;2.220821e-16;1.958568e-16;2.220446e-16;-6.118022e-18;0;-1.110223e-16;6.118022e-18;0.725512;1.110223e-16;-1.110223e-16;0
-0.03531;3.424478;0.785058;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.471339e-17;0;0;0;0;2.247619e-16;-2.717327e-18;1.137396e-16;45;0;1.516528e-16;1.507552e-16;0;3.341046e-17;1.601632e-17;2.220446e-16;-1.739414e-17;0.785058;2.220446e-16;-2.220446e-16;0
0.031855;3.424478;0.83284;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-3.0366e-17;0;0;0;0;2.247905e-16;-1.137682e-16;1.692793e-16;45;0;2.257057e-16;1.989393e-16;2.220446e-16;-4.290616e-17;-1.782584e-17;-1.110223e-16;2.508032e-17;0.83284;1.110223e-16;-1.110223e-16;0
0.099021;3.424478;0.858084;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-3.565532e-17;0;0;0;0;1.046452e-17;-1.214868e-16;6.597567e-17;45;0;8.796756e-17;8.469516e-17;0;-6.120981e-17;-1.010082e-17;-1.110223e-16;5.110899e-17;0.858084;-1.110223e-16;1.110223e-16;0
0.166186;3.424478;0.853771;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;2.536532e-17;0;0;0;0;2.249054e-16;-2.860757e-18;1.138831e-16;45;0;1.518441e-16;1.508995e-16;2.220446e-16;2.760382e-17;2.312682e-17;0;-4.477001e-18;0.853771;2.220446e-16;-2.220446e-16;0
0.233352;3.424478;0.915335;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-2.416649e-17;0;0;0;0;2.246444e-16;-2.599751e-18;1.136221e-16;45;0;1.514961e-16;1.50637e-16;0;-5.660392e-17;8.270942e-18;2.220446e-16;6.487487e-17;0.915335;2.220446e-16;-2.220446e-16;0
0.300517;3.424478;0.953739;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;6.214403e-18;0;0;0;0;2.222184e-16;-1.737876e-19;1.111961e-16;45;0;1.482615e-16;1.482036e-16;2.220446e-16;1.617218e-17;-3.743378e-18;0;-1.991556e-17;0.953739;2.220446e-16;-2.220446e-16;0
0.367682;3.424478;0.954062;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;2.904907e-18;0;0;0;0;2.249495e-16;2.191397e-16;2.904907e-18;45;0;3.87321e-18;1.480677e-16;2.220446e-16;5.809815e-18;0;2.220446e-16;-5.809815e-18;0.954062;4.440892e-16;-4.440892e-16;0
0.434848;3.424478;0.984499;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;1.947505e-17;0;0;0;0;2.237398e-16;-1.695173e-18;1.127175e-16;45;0;1.5029e-16;1.497281e-16;2.220446e-16;4.8821e-17;-9.870899e-18;0;-5.86919e-17;0.984499;2.220446e-16;-2.220446e-16;0
0.502013;3.424478;0.990408;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;2.276061e-17;0;0;0;0;2.235928e-16;-1.125705e-16;1.680816e-16;45;0;2.241089e-16;1.975807e-16;2.220446e-16;-6.076924e-18;5.159815e-17;-1.110223e-16;5.767508e-17;0.990408;1.110223e-16;-1.110223e-16;0
0.569178;3.424478;0.974094;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.748678e-17;0;0;0;0;2.253966e-16;-3.351972e-18;1.143743e-16;45;0;1.52499e-16;1.513941e-16;0;3.481037e-17;2.016319e-17;2.220446e-16;-1.464718e-17;0.974094;2.220446e-16;-2.220446e-16;0
0.636344;3.424478;0.950133;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-1.110223e-16;-4.23805e-17;0;0;0;0;-1.032083e-16;-3.408809e-16;1.188363e-16;45;0;1.584484e-16;2.01847e-16;-3.330669e-16;-3.276826e-17;-5.199274e-17;-1.110223e-16;-1.922448e-17;0.950133;-4.440892e-16;4.440892e-16;0
0.703509;3.424478;0.936301;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;1.290311e-17;0;0;0;0;1.479885e-18;-1.125022e-16;5.699104e-17;45;0;7.598805e-17;7.549959e-17;0;-7.542086e-18;3.334831e-17;-1.110223e-16;4.089039e-17;0.936301;-1.110223e-16;1.110223e-16;0
0.770674;3.424478;0.946246;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;2.220446e-16;-7.663029e-18;0;0;0;0;2.221504e-16;-3.331727e-16;2.776615e-16;45;0;3.702154e-16;3.227446e-16;-3.330669e-16;1.452782e-18;-1.677884e-17;2.220446e-16;-1.823162e-17;0.946246;-1.110223e-16;1.110223e-16;0
0.83784;3.424478;0.942061;8.39567e-13;0;0;8.39567e-13;0;0;-4.507453e-17;0;0;0;0;4.507453e-17;-4.507453e-17;4.507453e-17;45;0;6.009938e-17;5.204758e-17;0;-7.338808e-17;-1.676098e-17;0;5.66271e-17;0.942061;0;0;0
0.905005;3.424478;0.944188;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-1.10633e-17;0;0;0;0;2.224117e-16;-1.113894e-16;1.669005e-16;45;0;2.22534e-16;1.962412e-16;-1.110223e-16;-1.534295e-17;-6.783643e-18;2.220446e-16;8.559308e-18;0.944188;1.110223e-16;-1.110223e-16;0
0.97217;3.424478;0.951532;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;9.654334e-19;0;0;0;0;2.220488e-16;-4.197553e-21;1.110265e-16;45;0;1.480353e-16;1.480339e-16;2.220446e-16;3.183055e-17;-2.989968e-17;0;-6.173023e-17;0.951532;2.220446e-16;-2.220446e-16;0
1.039336;3.424478;0.926555;8.39567e-13;0;0;8.39567e-13;0;0;1.351795e-17;0;0;0;0;1.351795e-17;-1.351795e-17;1.351795e-17;45;0;1.802393e-17;1.560918e-17;0;-5.88241e-18;3.291831e-17;0;3.880072e-17;0.926555;0;0;0
1.106501;3.424478;0.862088;8.39567e-13;0;0;8.39567e-13;0;-3.330669e-16;-2.652396e-17;0;0;0;0;2.099021e-18;-3.351659e-16;1.686325e-16;45;0;2.248433e-16;2.241469e-16;0;4.458994e-17;-9.763786e-17;-3.330669e-16;-1.422278e-16;0.862088;-3.330669e-16;3.330669e-16;0
1.173667;3.424478;0.820612;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-3.330669e-16;-2.827201e-17;0;0;0;0;-1.074791e-16;-3.366101e-16;1.145655e-16;45;0;1.52754e-16;1.985274e-16;-1.110223e-16;1.110982e-17;-6.765385e-17;-3.330669e-16;-7.876368e-17;0.820612;-4.440892e-16;4.440892e-16;0
1.240832;3.424478;0.766029;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;9.139303e-18;0;0;0;0;2.222952e-16;-1.112729e-16;1.66784e-16;45;0;2.223787e-16;1.961091e-16;2.220446e-16;3.363254e-17;-1.535393e-17;-1.110223e-16;-4.898646e-17;0.766029;1.110223e-16;-1.110223e-16;0
1.307997;3.424478;0.688127;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-1.110223e-16;-5.021233e-17;0;0;0;0;-9.168183e-17;-2.413851e-16;7.485163e-17;45;0;9.980217e-17;1.406993e-16;-2.220446e-16;-8.361063e-17;-1.681403e-17;-1.110223e-16;6.67966e-17;0.688127;-3.330669e-16;3.330669e-16;0
1.375163;3.424478;0.604137;8.39567e-13;0;0;8.39567e-13;-4.440892e-16;-1.110223e-16;-1.859577e-17;0;0;0;0;-1.099873e-16;-4.451242e-16;1.675685e-16;45;0;2.234246e-16;2.677269e-16;-4.440892e-16;-2.316015e-17;-1.403139e-17;-1.110223e-16;9.128757e-18;0.604137;-5.551115e-16;5.551115e-16;0
1.442328;3.424478;0.521905;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-2.220446e-16;-3.648415e-17;0;0;0;0;2.25022e-16;-2.25022e-16;2.25022e-16;45;0;3.000293e-16;2.59833e-16;2.220446e-16;-3.324662e-17;-3.972169e-17;-2.220446e-16;-6.475067e-18;0.521905;0;0;0
-0.371137;3.357313;0.422295;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;5.128336e-17;0;0;0;0;2.333168e-16;-1.127216e-17;1.222945e-16;45;0;1.630593e-16;1.594348e-16;2.220446e-16;2.972452e-17;7.284221e-17;0;4.311769e-17;0.422295;2.220446e-16;-2.220446e-16;0
-0.303971;3.357313;0.476114;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;1.555711e-17;0;0;0;0;2.376017e-16;2.064875e-16;1.555711e-17;45;0;2.074281e-17;1.491157e-16;2.220446e-16;5.208757e-17;-2.097334e-17;2.220446e-16;-7.306091e-17;0.476114;4.440892e-16;-4.440892e-16;0
-0.236806;3.357313;0.557037;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-2.634188e-17;0;0;0;0;2.483865e-16;1.957027e-16;2.634188e-17;45;0;3.512251e-17;1.511225e-16;2.220446e-16;-6.570414e-17;1.302038e-17;2.220446e-16;7.872451e-17;0.557037;4.440892e-16;-4.440892e-16;0
-0.169641;3.357313;0.644799;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-3.261974e-17;0;0;0;0;2.546643e-16;1.894249e-16;3.261974e-17;45;0;4.349298e-17;1.527466e-16;2.220446e-16;-3.772187e-17;-2.751761e-17;2.220446e-16;1.020426e-17;0.644799;4.440892e-16;-4.440892e-16;0
-0.102475;3.357313;0.710364;8.39567e-13;0;0;8.39567e-13;4.440892e-16;2.220446e-16;-6.455577e-17;0;0;0;0;4.614935e-16;2.046403e-16;1.284266e-16;45;0;1.712355e-16;2.670113e-16;4.440892e-16;-9.873723e-17;-3.03743e-17;2.220446e-16;6.836294e-17;0.710364;6.661338e-16;-6.661338e-16;0
-0.03531;3.357313;0.76013;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;1.515599e-17;0;0;0;0;2.225612e-16;-2.225612e-16;2.225612e-16;45;0;2.967483e-16;2.569916e-16;-2.220446e-16;3.031199e-17;0;2.220446e-16;-3.031199e-17;0.76013;0;0;0
0.031855;3.357313;0.810537;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;3.977685e-17;0;0;0;0;1.278003e-17;-1.238023e-16;6.829118e-17;45;0;9.105491e-17;8.710797e-17;-1.110223e-16;4.494364e-17;3.461005e-17;0;-1.033359e-17;0.810537;-1.110223e-16;1.110223e-16;0
0.099021;3.357313;0.854335;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-7.275252e-19;0;0;0;0;2.22047e-16;-2.383698e-21;1.110247e-16;45;0;1.480329e-16;1.480321e-16;2.220446e-16;-1.133597e-17;9.880921e-18;0;2.121689e-17;0.854335;2.220446e-16;-2.220446e-16;0
0.166186;3.357313;0.864126;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;1.989036e-17;0;0;0;0;1.183622e-18;-3.342505e-16;1.677171e-16;45;0;2.236228e-16;2.232293e-16;-3.330669e-16;5.807444e-17;-1.829373e-17;0;-7.636817e-17;0.864126;-3.330669e-16;3.330669e-16;0
0.233352;3.357313;0.933794;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-2.050654e-17;0;0;0;0;2.239226e-16;-1.877962e-18;1.129003e-16;45;0;1.505337e-16;1.499116e-16;2.220446e-16;7.764471e-18;-4.877755e-17;0;-5.654202e-17;0.933794;2.220446e-16;-2.220446e-16;0
0.300517;3.357313;0.961273;8.39567e-13;0;0;8.39567e-13;0;-3.330669e-16;1.499599e-17;0;0;0;0;6.738154e-19;-3.337407e-16;1.672073e-16;45;0;2.22943e-16;2.227188e-16;0;9.671918e-18;2.032006e-17;-3.330669e-16;1.064814e-17;0.961273;-3.330669e-16;3.330669e-16;0
0.367682;3.357313;0.931154;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-2.317643e-17;0;0;0;0;2.244379e-16;-2.393298e-18;1.134156e-16;45;0;1.512208e-16;1.504294e-16;0;-3.60578e-17;-1.029506e-17;2.220446e-16;2.576274e-17;0.931154;2.220446e-16;-2.220446e-16;0
0.434848;3.357313;0.954553;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-2.89671e-17;0;0;0;0;-8.20552e-17;-1.399894e-16;2.89671e-17;45;0;3.86228e-17;8.122186e-17;-1.110223e-16;-2.780064e-17;-3.013356e-17;-1.110223e-16;-2.332916e-18;0.954553;-2.220446e-16;2.220446e-16;0
0.502013;3.357313;0.958647;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-1.051972e-17;0;0;0;0;9.879844e-19;-1.120103e-16;5.649914e-17;45;0;7.533218e-17;7.500502e-17;-1.110223e-16;7.220766e-18;-2.82602e-17;0;-3.548096e-17;0.958647;-1.110223e-16;1.110223e-16;0
0.569178;3.357313;0.965644;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-9.740675e-18;0;0;0;0;2.224711e-16;-4.264857e-19;1.114488e-16;45;0;1.485984e-16;1.484564e-16;0;-4.106249e-18;-1.53751e-17;2.220446e-16;-1.126885e-17;0.965644;2.220446e-16;-2.220446e-16;0
0.636344;3.357313;0.975068;8.39567e-13;0;0;8.39567e-13;0;0;4.068456e-17;0;0;0;0;4.068456e-17;-4.068456e-17;4.068456e-17;45;0;5.424608e-17;4.697848e-17;0;1.95516e-17;6.181752e-17;0;4.226592e-17;0.975068;0;0;0
0.703509;3.357313;0.963039;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;4.959486e-17;0;0;0;0;-6.142744e-17;-1.606172e-16;4.959486e-17;45;0;6.612649e-17;9.358277e-17;-1.110223e-16;3.857567e-17;6.061405e-17;-1.110223e-16;2.203838e-17;0.963039;-2.220446e-16;2.220446e-16;0
0.770674;3.357313;0.931124;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-4.992313e-18;0;0;0;0;2.221194e-16;-1.110971e-16;1.666083e-16;45;0;2.221443e-16;1.959098e-16;2.220446e-16;8.490796e-20;-1.006954e-17;-1.110223e-16;-1.015444e-17;0.931124;1.110223e-16;-1.110223e-16;0
0.83784;3.357313;0.922721;8.39567e-13;0;0;8.39567e-13;0;0;8.084714e-18;0;0;0;0;8.084714e-18;-8.084714e-18;8.084714e-18;45;0;1.077962e-17;9.335422e-18;0;3.2635e-17;-1.646558e-17;0;-4.910058e-17;0.922721;0;0;0
0.905005;3.357313;0.937657;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-3.196865e-17;0;0;0;0;2.540133e-16;1.90076e-16;3.196865e-17;45;0;4.262487e-17;1.52563e-16;2.220446e-16;2.91855e-18;-6.685586e-17;2.220446e-16;-6.977441e-17;0.937657;4.440892e-16;-4.440892e-16;0
0.97217;3.357313;0.919124;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;1.131295e-17;0;0;0;0;2.224284e-16;-1.114061e-16;1.669173e-16;45;0;2.225563e-16;1.962602e-16;2.220446e-16;2.262589e-17;0;-1.110223e-16;-2.262589e-17;0.919124;1.110223e-16;-1.110223e-16;0
1.039336;3.357313;0.847746;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-2.589906e-17;0;0;0;0;2.240465e-16;-1.130242e-16;1.685353e-16;45;0;2.247138e-16;1.980953e-16;-1.110223e-16;-8.24022e-17;3.060407e-17;2.220446e-16;1.130063e-16;0.847746;1.110223e-16;-1.110223e-16;0
1.106501;3.357313;0.80789;8.39567e-13;0;0;8.39567e-13;0;0;1.219742e-16;0;0;0;0;1.219742e-16;-1.219742e-16;1.219742e-16;45;0;1.626323e-16;1.408437e-16;0;1.002876e-16;1.436607e-16;0;4.337309e-17;0.80789;0;0;0
1.173667;3.357313;0.799878;8.39567e-13;0;0;8.39567e-13;0;-4.440892e-16;-1.115034e-17;0;0;0;0;2.797901e-19;-4.44369e-16;2.223244e-16;45;0;2.964325e-16;2.963393e-16;0;5.154307e-17;-7.384374e-17;-4.440892e-16;-1.253868e-16;0.799878;-4.440892e-16;4.440892e-16;0
1.240832;3.357313;0.759402;8.39567e-13;0;0;8.39567e-13;0;0;-1.248324e-17;0;0;0;0;1.248324e-17;-1.248324e-17;1.248324e-17;45;0;1.664431e-17;1.44144e-17;0;-8.873375e-18;-1.60931e-17;0;-7.219722e-18;0.759402;0;0;0
1.307997;3.357313;0.695257;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;1.254916e-17;0;0;0;0;1.400793e-18;-1.124231e-16;5.691195e-17;45;0;7.588259e-17;7.542e-17;0;9.200894e-18;1.589743e-17;-1.110223e-16;6.696535e-18;0.695257;-1.110223e-16;1.110223e-16;0
1.375163;3.357313;0.620581;8.39567e-13;0;0;8.39567e-13;0;0;-3.975655e-17;0;0;0;0;3.975655e-17;-3.975655e-17;3.975655e-17;45;0;5.300874e-17;4.590692e-17;0;-7.402566e-17;-5.487444e-18;0;6.853822e-17;0.620581;0;0;0
1.442328;3.357313;0.522626;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-2.220446e-16;3.156848e-17;0;0;0;0;2.242775e-16;-2.242775e-16;2.242775e-16;45;0;2.990366e-16;2.589733e-16;2.220446e-16;1.105909e-16;-4.745394e-17;-2.220446e-16;-1.580448e-16;0.522626;0;0;0
-0.371137;3.290148;0.418806;8.39567e-13;0;0;8.39567e-13;0;0;-5.541389e-17;0;0;0;0;5.541389e-17;-5.541389e-17;5.541389e-17;45;0;7.388519e-17;6.398645e-17;0;-5.252435e-17;-5.830344e-17;0;-5.779082e-18;0.418806;0;0;0
-0.303971;3.290148;0.465939;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-2.758237e-17;0;0;0;0;6.474936e-18;-1.174972e-16;6.198609e-17;45;0;8.264811e-17;8.057657e-17;0;-3.42218e-17;-2.094294e-17;-1.110223e-16;1.327885e-17;0.465939;-1.110223e-16;1.110223e-16;0
-0.236806;3.290148;0.558523;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-4.04006e-17;0;0;0;0;2.268751e-16;-1.158528e-16;1.713639e-16;45;0;2.284853e-16;2.01305e-16;2.220446e-16;-8.729044e-17;6.489243e-18;-1.110223e-16;9.377968e-17;0.558523;1.110223e-16;-1.110223e-16;0
-0.169641;3.290148;0.631799;8.39567e-13;0;0;8.39567e-13;0;0;-1.367805e-17;0;0;0;0;1.367805e-17;-1.367805e-17;1.367805e-17;45;0;1.823739e-17;1.579405e-17;0;-3.09414e-17;3.585307e-18;0;3.45267e-17;0.631799;0;0;0
-0.102475;3.290148;0.692803;8.39567e-13;0;0;8.39567e-13;0;0;2.730441e-17;0;0;0;0;2.730441e-17;-2.730441e-17;2.730441e-17;45;0;3.640588e-17;3.152841e-17;0;2.422394e-17;3.038487e-17;0;6.160926e-18;0.692803;0;0;0
-0.03531;3.290148;0.757401;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-2.007482e-17;0;0;0;0;2.238449e-16;-1.800347e-18;1.128226e-16;45;0;1.504302e-16;1.498337e-16;0;-4.014965e-17;0;2.220446e-16;4.014965e-17;0.757401;2.220446e-16;-2.220446e-16;0
0.031855;3.290148;0.816132;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;2.143304e-18;0;0;0;0;-1.08879e-16;-1.131656e-16;2.143304e-18;45;0;2.857739e-18;7.405624e-17;-1.110223e-16;2.197702e-17;-1.769041e-17;-1.110223e-16;-3.966742e-17;0.816132;-2.220446e-16;2.220446e-16;0
0.099021;3.290148;0.836843;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-3.684211e-17;0;0;0;0;1.111338e-17;-1.221357e-16;6.662453e-17;45;0;8.883271e-17;8.536972e-17;-1.110223e-16;-4.1001e-18;-6.958411e-17;0;-6.548401e-17;0.836843;-1.110223e-16;1.110223e-16;0
0.166186;3.290148;0.841677;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;4.990213e-17;0;0;0;0;2.293606e-16;-1.183382e-16;1.738494e-16;45;0;2.317992e-16;2.041267e-16;-1.110223e-16;9.980426e-17;0;2.220446e-16;-9.980426e-17;0.841677;1.110223e-16;-1.110223e-16;0
0.233352;3.290148;0.878201;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-3.36648e-17;0;0;0;0;2.270364e-16;-4.991793e-18;1.160141e-16;45;0;1.546855e-16;1.530487e-16;0;2.665621e-18;-6.999522e-17;2.220446e-16;-7.266084e-17;0.878201;2.220446e-16;-2.220446e-16;0
0.300517;3.290148;0.906901;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;2.220446e-16;2.113784e-17;0;0;0;0;2.228483e-16;-3.338706e-16;2.783595e-16;45;0;3.71146e-16;3.235453e-16;-3.330669e-16;4.227569e-17;0;2.220446e-16;-4.227569e-17;0.906901;-1.110223e-16;1.110223e-16;0
0.367682;3.290148;0.923524;8.39567e-13;0;0;8.39567e-13;0;0;4.83573e-18;0;0;0;0;4.83573e-18;-4.83573e-18;4.83573e-18;45;0;6.44764e-18;5.58382e-18;0;-1.328861e-17;2.296007e-17;0;3.624868e-17;0.923524;0;0;0
0.434848;3.290148;0.940818;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-1.584513e-17;0;0;0;0;2.231696e-16;-1.12501e-18;1.121473e-16;45;0;1.495297e-16;1.491562e-16;0;-1.893888e-17;-1.275138e-17;2.220446e-16;6.1875e-18;0.940818;2.220446e-16;-2.220446e-16;0
0.502013;3.290148;0.956104;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;3.168098e-17;0;0;0;0;2.250313e-16;-1.14009e-16;1.695201e-16;45;0;2.260269e-16;1.992126e-16;-1.110223e-16;4.325985e-17;2.010212e-17;2.220446e-16;-2.315773e-17;0.956104;1.110223e-16;-1.110223e-16;0
0.569178;3.290148;0.981952;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;3.29245e-18;0;0;0;0;9.755437e-20;-1.111199e-16;5.560871e-17;45;0;7.414494e-17;7.411244e-17;0;-1.625786e-17;2.284276e-17;-1.110223e-16;3.910062e-17;0.981952;-1.110223e-16;1.110223e-16;0
0.636344;3.290148;0.979128;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-4.914549e-17;0;0;0;0;1.862903e-17;-1.296513e-16;7.414019e-17;45;0;9.885358e-17;9.326614e-17;-1.110223e-16;-6.021023e-17;-3.808076e-17;0;2.212947e-17;0.979128;-1.110223e-16;1.110223e-16;0
0.703509;3.290148;0.98352;8.39567e-13;0;0;8.39567e-13;0;0;-1.662749e-18;0;0;0;0;1.662749e-18;-1.662749e-18;1.662749e-18;45;0;2.216999e-18;1.919977e-18;0;-1.484274e-17;1.151724e-17;0;2.635998e-17;0.98352;0;0;0
0.770674;3.290148;0.963312;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;1.414349e-17;0;0;0;0;1.773456e-18;-1.127958e-16;5.728461e-17;45;0;7.637948e-17;7.579524e-17;-1.110223e-16;8.485991e-18;1.980099e-17;0;1.131499e-17;0.963312;-1.110223e-16;1.110223e-16;0
0.83784;3.290148;0.946041;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-2.603351e-17;0;0;0;0;-8.498878e-17;-1.370558e-16;2.603351e-17;45;0;3.471135e-17;7.988654e-17;-1.110223e-16;-1.535251e-17;-3.671452e-17;-1.110223e-16;-2.1362e-17;0.946041;-2.220446e-16;2.220446e-16;0
0.905005;3.290148;0.935897;8.39567e-13;0;0;8.39567e-13;0;0;2.484539e-17;0;0;0;0;2.484539e-17;-2.484539e-17;2.484539e-17;45;0;3.312719e-17;2.868899e-17;0;7.912216e-17;-2.943138e-17;0;-1.085536e-16;0.935897;0;0;0
0.97217;3.290148;0.890088;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;1.186581e-17;0;0;0;0;2.224668e-16;-1.114445e-16;1.669556e-16;45;0;2.226075e-16;1.963037e-16;2.220446e-16;7.216481e-18;1.651515e-17;-1.110223e-16;9.298667e-18;0.890088;1.110223e-16;-1.110223e-16;0
1.039336;3.290148;0.820791;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-1.605334e-17;0;0;0;0;2.274639e-18;-1.132969e-16;5.778579e-17;45;0;7.704772e-17;7.630081e-17;-1.110223e-16;-3.210668e-17;0;0;3.210668e-17;0.820791;-1.110223e-16;1.110223e-16;0
1.106501;3.290148;0.792342;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-3.862167e-17;0;0;0;0;2.285705e-16;-6.525921e-18;1.175482e-16;45;0;1.56731e-16;1.546016e-16;0;-1.989722e-17;-5.734612e-17;2.220446e-16;-3.744889e-17;0.792342;2.220446e-16;-2.220446e-16;0
1.173667;3.290148;0.764685;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;1.997146e-17;0;0;0;0;2.420161e-16;2.020731e-16;1.997146e-17;45;0;2.662861e-17;1.498153e-16;2.220446e-16;1.270871e-17;2.723421e-17;2.220446e-16;1.45255e-17;0.764685;4.440892e-16;-4.440892e-16;0
1.240832;3.290148;0.735205;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-5.315921e-17;0;0;0;0;1.207056e-17;-2.341152e-16;1.230929e-16;45;0;1.641238e-16;1.602519e-16;-2.220446e-16;-5.541564e-17;-5.090279e-17;0;4.512852e-18;0.735205;-2.220446e-16;2.220446e-16;0
1.307997;3.290148;0.690894;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-1.110223e-16;-3.588868e-17;0;0;0;0;-1.004314e-16;-2.326355e-16;6.610208e-17;45;0;8.813611e-17;1.347291e-16;-2.220446e-16;-7.177735e-17;0;-1.110223e-16;7.177735e-17;0.690894;-3.330669e-16;3.330669e-16;0
