Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],ext.Current Image [#],ext.Time [s],ext.Force [N]
1121,1205,-7.32738E-001,-9.18980E-001,5.92875E-004,1.34171E-002,-1.14868E-002,1.59033E-003,1.77340E-002,-4.02958E-004,-8.16135E-006,6.08695E-005,1.01040E-006,-4.12130E-004,8.14312E+001,4.75305E-004,7,6.99997E+000,3.20280E-001
1091,890,-1.35538E+000,-6.84202E+000,-1.12232E-003,1.37380E-002,-1.12792E-002,4.93704E-004,1.77819E-002,-1.56595E-004,5.01768E-005,2.45748E-005,5.30574E-005,-1.59475E-004,8.33145E+001,1.62424E-004,7,6.99997E+000,3.20280E-001
1181,1340,4.26935E-001,1.62289E+000,-6.21265E-003,1.50434E-002,-1.26882E-002,-9.19819E-003,2.17233E-002,-1.81575E-004,3.07644E-005,-2.14485E-005,3.29093E-005,-1.83719E-004,-8.42894E+001,1.95924E-004,7,6.99997E+000,3.20280E-001
1091,770,-1.37833E+000,-9.09575E+000,4.60572E-004,1.28902E-002,-1.08722E-002,6.58284E-003,1.81024E-002,-1.39719E-004,1.70400E-005,1.35846E-005,1.82085E-005,-1.40888E-004,8.50836E+001,1.53256E-004,7,6.99997E+000,3.20280E-001
1181,1520,4.58612E-001,5.01611E+000,-3.47598E-003,1.35605E-002,-1.18223E-002,-4.71532E-003,1.85981E-002,5.75866E-005,1.34577E-005,3.19111E-005,7.43185E-005,-3.27417E-006,2.76693E+001,8.39891E-005,7,6.99997E+000,3.20280E-001
1196,1415,7.22070E-001,3.03746E+000,6.27537E-003,1.33689E-002,-1.10229E-002,7.19162E-003,1.87604E-002,1.19896E-004,1.58347E-005,-1.31388E-006,1.19912E-004,1.58181E-005,-7.23268E-001,1.48441E-004,7,6.99997E+000,3.20280E-001
1196,1640,7.62737E-001,7.28106E+000,9.56023E-003,1.20715E-002,-1.05826E-002,9.96964E-003,1.88973E-002,5.97377E-005,-5.91118E-006,-2.01224E-005,6.54146E-005,-1.15881E-005,-1.57548E+001,6.98124E-005,7,6.99997E+000,3.20280E-001
1136,1460,-4.02599E-001,3.88400E+000,4.65286E-003,1.34733E-002,-1.16574E-002,3.02001E-003,1.80706E-002,-2.43266E-006,1.65946E-005,-1.36357E-005,2.37075E-005,-9.54553E-006,-6.24518E+001,2.38568E-005,7,6.99997E+000,3.20280E-001
1106,1535,-9.57243E-001,5.29558E+000,-1.35613E-002,1.30997E-002,-1.15819E-002,-3.31384E-003,1.77968E-002,-5.25826E-005,2.36847E-005,5.17202E-006,2.40339E-005,-5.29318E-005,8.61381E+001,5.30062E-005,7,6.99997E+000,3.20280E-001
1121,1610,-6.58849E-001,6.71175E+000,8.31607E-003,1.31655E-002,-1.10249E-002,7.17538E-003,1.86109E-002,-4.05267E-005,2.43761E-005,2.17141E-006,2.44487E-005,-4.05993E-005,8.80859E+001,4.08810E-005,7,6.99997E+000,3.20280E-001
1061,1760,-1.76520E+000,9.53882E+000,3.02027E-003,1.33966E-002,-1.15650E-002,5.14103E-003,1.84295E-002,-2.62624E-004,-5.87463E-005,-3.62489E-005,-5.24931E-005,-2.68877E-004,-8.02124E+001,3.44798E-004,7,6.99997E+000,3.20280E-001
1136,950,-4.95666E-001,-5.71503E+000,5.56230E-003,1.34993E-002,-1.16390E-002,2.84396E-003,1.80496E-002,-1.38498E-004,2.34549E-005,-2.57068E-005,2.74374E-005,-1.42480E-004,-8.11937E+001,1.51191E-004,7,6.99997E+000,3.20280E-001
1091,1295,-1.27971E+000,7.76856E-001,2.56428E-002,1.38688E-002,-1.15231E-002,5.78453E-003,1.89364E-002,-3.26236E-004,3.31591E-005,-1.39683E-004,8.10631E-005,-3.74140E-004,-7.10707E+001,3.93654E-004,7,6.99997E+000,3.20280E-001
1106,1055,-1.04354E+000,-3.73997E+000,4.98963E-003,1.27742E-002,-1.07600E-002,5.28514E-003,1.75183E-002,-3.87665E-004,8.03388E-006,-4.50831E-005,1.31053E-005,-3.92736E-004,-8.35817E+001,4.46119E-004,7,6.99997E+000,3.20280E-001
1151,1430,-1.26164E-001,3.31905E+000,4.02781E-004,1.26946E-002,-1.13302E-002,3.75775E-003,1.74254E-002,1.23793E-005,1.04958E-005,-3.43059E-005,4.57564E-005,-2.28812E-005,-4.42138E+001,4.57564E-005,7,6.99997E+000,3.20280E-001
1136,1445,-4.06073E-001,3.60079E+000,4.52236E-003,1.29010E-002,-1.16300E-002,4.13302E-003,1.78543E-002,-2.23907E-006,3.42227E-006,-3.61779E-005,3.68801E-005,-3.56969E-005,-4.72369E+001,4.19191E-005,7,6.99997E+000,3.20280E-001
1166,695,2.28065E-002,-1.05058E+001,5.04209E-003,1.31914E-002,-1.11175E-002,5.28748E-003,1.80436E-002,-4.15760E-005,-5.12614E-005,-1.99282E-005,-2.59105E-005,-6.69269E-005,-3.81707E+001,9.58100E-005,7,6.99997E+000,3.20280E-001
1211,1580,1.03609E+000,6.14886E+000,1.89217E-003,1.29676E-002,-1.15467E-002,1.40388E-003,1.74200E-002,7.37063E-005,-2.69580E-005,6.16855E-006,7.40829E-005,-2.73346E-005,3.49357E+000,7.49260E-005,7,6.99997E+000,3.20280E-001
1121,905,-7.87486E-001,-6.56080E+000,7.50207E-003,1.27503E-002,-1.17174E-002,4.66096E-003,1.79331E-002,-1.08745E-004,2.48533E-005,-1.58612E-005,2.67105E-005,-1.10602E-004,-8.33213E+001,1.15424E-004,7,6.99997E+000,3.20280E-001
1061,1745,-1.76815E+000,9.25569E+000,-1.71911E-003,1.32681E-002,-1.15180E-002,1.46264E-003,1.76308E-002,-2.30502E-004,-4.16836E-005,-3.21295E-005,-3.63662E-005,-2.35819E-004,-8.06027E+001,2.95543E-004,7,6.99997E+000,3.20280E-001
1166,1115,9.97708E-002,-2.61246E+000,4.33013E-003,1.31857E-002,-1.13425E-002,5.99010E-003,1.83955E-002,-1.19201E-005,-1.04627E-005,-2.92174E-005,1.80351E-005,-4.04179E-005,-4.57143E+001,4.04958E-005,7,6.99997E+000,3.20280E-001
1151,1235,-1.60440E-001,-3.53438E-001,6.65210E-003,1.34614E-002,-1.14383E-002,3.25815E-003,1.79627E-002,-2.41610E-004,-9.40347E-007,5.58909E-005,1.14059E-005,-2.53957E-004,7.75435E+001,2.86885E-004,7,6.99997E+000,3.20280E-001
1211,710,8.74538E-001,-1.02267E+001,2.26744E-003,1.36345E-002,-1.17860E-002,2.95859E-003,1.82637E-002,-6.47756E-006,-4.31413E-005,-3.85769E-005,1.79017E-005,-6.75205E-005,-3.22914E+001,6.99596E-005,7,6.99997E+000,3.20280E-001
1076,1775,-1.48095E+000,9.82307E+000,5.78549E-003,1.19903E-002,-1.07342E-002,1.15284E-002,1.97963E-002,-2.51499E-004,-9.70686E-005,-1.28297E-004,-2.45426E-005,-3.24025E-004,-6.05207E+001,3.89096E-004,7,6.99997E+000,3.20280E-001
1226,1385,1.28418E+000,2.47330E+000,-4.24888E-004,1.40029E-002,-1.13789E-002,-1.41511E-003,1.80987E-002,1.25048E-004,-3.84962E-005,4.75168E-005,1.37852E-004,-5.12995E-005,1.50802E+001,1.39346E-004,7,6.99997E+000,3.20280E-001
1136,1205,-4.49362E-001,-9.18528E-001,-3.85778E-003,1.36916E-002,-1.18127E-002,-2.79040E-003,1.82972E-002,-3.06395E-004,-6.11682E-006,7.49753E-005,1.15625E-005,-3.24075E-004,7.67319E+001,3.67716E-004,7,6.99997E+000,3.20280E-001
1196,1595,7.55261E-001,6.43098E+000,2.94618E-004,1.30038E-002,-1.19482E-002,9.34512E-004,1.76842E-002,1.12051E-004,-1.27345E-005,-1.75795E-006,1.12076E-004,-1.27593E-005,-8.06956E-001,1.22713E-004,7,6.99997E+000,3.20280E-001
1196,1070,6.58980E-001,-3.45888E+000,3.28679E-003,1.36072E-002,-1.19110E-002,-2.09051E-003,1.82043E-002,1.92252E-004,2.61720E-005,-5.93120E-005,2.11259E-004,7.16522E-006,-1.77683E+001,2.48181E-004,7,6.99997E+000,3.20280E-001
1211,1670,1.05300E+000,7.84712E+000,8.22738E-003,1.25710E-002,-1.12806E-002,3.73052E-003,1.72973E-002,-6.23556E-006,7.68834E-006,-5.31211E-006,9.48352E-006,-8.03074E-006,-7.13278E+001,1.02157E-005,7,6.99997E+000,3.20280E-001
1226,1775,1.35701E+000,9.83006E+000,3.38741E-003,1.35857E-002,-1.12382E-002,1.93238E-003,1.77370E-002,-2.59178E-004,1.94288E-004,9.69837E-005,2.14159E-004,-2.79050E-004,7.84207E+001,2.92054E-004,7,6.99997E+000,3.20280E-001
1061,1700,-1.77847E+000,8.40661E+000,8.06019E-003,1.12925E-002,-1.05046E-002,1.31319E-002,2.02562E-002,-2.01053E-004,7.56041E-006,-2.92881E-006,7.60153E-006,-2.01094E-004,-8.91958E+001,2.27942E-004,7,6.99997E+000,3.20280E-001
1196,1520,7.40975E-001,5.01720E+000,6.24900E-003,1.25190E-002,-1.09067E-002,5.40174E-003,1.74603E-002,7.69706E-005,1.10735E-005,3.65359E-005,9.32204E-005,-5.17631E-006,2.39778E+001,1.04781E-004,7,6.99997E+000,3.20280E-001
1106,770,-1.09496E+000,-9.09674E+000,-1.52379E-003,1.33534E-002,-1.13192E-002,2.89738E-003,1.77436E-002,-1.50810E-004,2.33240E-005,2.43147E-006,2.33579E-005,-1.50844E-004,8.92002E+001,1.62382E-004,7,6.99997E+000,3.20280E-001
1196,1715,7.77708E-001,8.69615E+000,2.99535E-003,1.29718E-002,-1.13517E-002,2.72066E-003,1.74508E-002,-3.86332E-005,4.35779E-005,-3.72541E-005,5.79479E-005,-5.30032E-005,-6.89069E+001,6.42482E-005,7,6.99997E+000,3.20280E-001
1211,1415,1.00687E+000,3.03766E+000,6.43793E-003,1.38323E-002,-1.20199E-002,-3.69498E-004,1.83289E-002,1.63246E-004,2.31217E-005,1.02857E-005,1.63997E-004,2.23707E-005,4.17595E+000,2.03516E-004,7,6.99997E+000,3.20280E-001
1226,1265,1.26170E+000,2.11132E-001,-5.53077E-003,1.43131E-002,-1.17147E-002,-4.06746E-003,1.89379E-002,9.03571E-005,-5.21874E-005,1.22614E-004,1.60908E-004,-1.22739E-004,2.99158E+001,1.68153E-004,7,6.99997E+000,3.20280E-001
1106,950,-1.06206E+000,-5.71513E+000,-2.44530E-003,1.35481E-002,-1.19082E-002,4.70985E-004,1.80438E-002,-3.18497E-004,3.83252E-005,1.75729E-005,3.91886E-005,-3.19360E-004,8.71873E+001,3.48351E-004,7,6.99997E+000,3.20280E-001
1076,755,-1.66371E+000,-9.37838E+000,-5.74001E-003,1.27470E-002,-1.21500E-002,-7.26944E-004,1.76249E-002,-2.62888E-004,1.61718E-005,7.93507E-006,1.63972E-005,-2.63114E-004,8.83725E+001,2.94807E-004,7,6.99997E+000,3.20280E-001
1106,1070,-1.03991E+000,-3.45939E+000,-6.56061E-003,1.39675E-002,-1.19523E-002,-3.86773E-003,1.87858E-002,-3.84539E-004,-1.23541E-005,-4.13721E-005,-7.81066E-006,-3.89082E-004,-8.37329E+001,4.53850E-004,7,6.99997E+000,3.20280E-001
1121,965,-7.76686E-001,-5.43297E+000,4.73522E-003,1.31337E-002,-1.12214E-002,5.96809E-003,1.82766E-002,-1.92590E-004,2.55728E-005,-1.46829E-005,2.65565E-005,-1.93574E-004,-8.61669E+001,2.09874E-004,7,6.99997E+000,3.20280E-001
1121,1565,-6.68337E-001,5.86342E+000,3.65819E-003,1.21768E-002,-1.09929E-002,4.94258E-003,1.71332E-002,-1.04923E-005,2.99275E-005,9.57084E-006,3.20792E-005,-1.26440E-005,7.73295E+001,3.23179E-005,7,6.99997E+000,3.20280E-001
1241,1640,1.61425E+000,7.28172E+000,2.37224E-003,1.27479E-002,-1.15438E-002,2.55824E-003,1.73872E-002,-3.93845E-005,-1.33558E-005,-2.34656E-005,4.62821E-007,-5.32032E-005,-5.95067E+001,6.11683E-005,7,6.99997E+000,3.20280E-001
1121,1535,-6.73746E-001,5.29704E+000,-2.29819E-003,1.28196E-002,-1.15295E-002,3.92176E-003,1.76819E-002,-4.07063E-005,1.96958E-005,9.04173E-006,2.10202E-005,-4.20307E-005,8.16666E+001,4.20307E-005,7,6.99997E+000,3.20280E-001
1226,1580,1.31881E+000,6.15036E+000,9.61053E-003,1.20582E-002,-1.06598E-002,8.56857E-003,1.82333E-002,1.07035E-004,-3.18657E-005,-5.67791E-006,1.07266E-004,-3.20974E-005,-2.33692E+000,1.10111E-004,7,6.99997E+000,3.20280E-001
1136,1610,-3.75632E-001,6.71255E+000,7.40748E-003,1.29985E-002,-1.11528E-002,6.36004E-003,1.82701E-002,-1.11068E-005,1.34438E-005,7.21956E-006,1.54095E-005,-1.30725E-005,7.47694E+001,1.66093E-005,7,6.99997E+000,3.20280E-001
1091,1370,-1.26829E+000,2.18864E+000,1.38840E-002,1.35410E-002,-1.06348E-002,9.77553E-003,1.97995E-002,-2.43190E-004,2.80041E-005,-1.13184E-004,6.90344E-005,-2.84220E-004,-7.00739E+001,2.96481E-004,7,6.99997E+000,3.20280E-001
1151,1460,-1.20153E-001,3.88550E+000,6.52532E-003,1.27442E-002,-1.07694E-002,6.13782E-003,1.77783E-002,2.95195E-005,2.45731E-005,-8.48249E-006,3.58820E-005,1.82106E-005,-3.68725E+001,5.50464E-005,7,6.99997E+000,3.20280E-001
1226,710,1.15545E+000,-1.02270E+001,-5.69725E-004,1.20628E-002,-1.14148E-002,3.88991E-003,1.70570E-002,-3.89739E-005,-5.93606E-005,-5.02699E-005,2.12566E-006,-1.00460E-004,-3.92687E+001,1.14794E-004,7,6.99997E+000,3.20280E-001
1091,1775,-1.19604E+000,9.82233E+000,-7.73622E-003,1.35073E-002,-1.19165E-002,-1.94958E-003,1.81177E-002,-1.97936E-004,-1.09170E-004,-9.88901E-005,-4.51596E-005,-2.61946E-004,-5.70855E+001,3.31631E-004,7,6.99997E+000,3.20280E-001
1136,905,-5.04224E-001,-6.56172E+000,-1.29665E-003,1.33529E-002,-1.21061E-002,-2.25500E-003,1.81643E-002,-5.88694E-005,2.14093E-005,-3.05100E-005,3.16885E-005,-6.91486E-005,-7.13807E+001,6.92288E-005,7,6.99997E+000,3.20280E-001
1106,1280,-1.00288E+000,4.93150E-001,2.44986E-003,1.28985E-002,-1.12393E-002,4.93319E-003,1.78053E-002,-3.63929E-004,2.78074E-005,-1.01083E-004,5.23527E-005,-3.88474E-004,-7.63514E+001,4.21608E-004,7,6.99997E+000,3.20280E-001
1226,1670,1.33690E+000,7.84763E+000,6.58635E-003,1.30415E-002,-1.12026E-002,3.72797E-003,1.75919E-002,-5.92924E-005,6.02020E-006,7.22363E-006,6.80960E-006,-6.00818E-005,8.37635E+001,6.57983E-005,7,6.99997E+000,3.20280E-001
1226,1100,1.22988E+000,-2.89490E+000,-3.17182E-003,1.32421E-002,-1.19455E-002,-2.60272E-003,1.80228E-002,3.46862E-004,1.30188E-004,-5.85049E-005,3.61650E-004,1.15400E-004,-1.41851E+001,4.97785E-004,7,6.99997E+000,3.20280E-001
1136,1565,-3.84233E-001,5.86376E+000,4.35946E-003,1.27097E-002,-1.11605E-002,3.77595E-003,1.73307E-002,5.19549E-006,1.96686E-005,7.48263E-006,2.28416E-005,2.02256E-006,6.70212E+001,2.76171E-005,7,6.99997E+000,3.20280E-001
1076,1700,-1.49315E+000,8.40678E+000,-7.78396E-004,1.29294E-002,-1.19763E-002,1.24778E-003,1.76680E-002,-1.08059E-004,-1.19457E-005,-4.45229E-005,5.50889E-006,-1.25514E-004,-6.85930E+001,1.41858E-004,7,6.99997E+000,3.20280E-001
1256,1640,1.89864E+000,7.28273E+000,7.51427E-003,1.31059E-002,-1.13325E-002,4.71755E-003,1.79567E-002,2.22888E-006,3.76653E-006,-5.91875E-005,6.21902E-005,-5.61948E-005,-4.53721E+001,6.86121E-005,7,6.99997E+000,3.20280E-001
1076,1790,-1.47779E+000,1.01068E+001,2.38113E-003,1.22209E-002,-1.07428E-002,6.30321E-003,1.74496E-002,-2.85962E-004,-2.57769E-004,-1.08333E-004,-1.62619E-004,-3.81112E-004,-4.87069E+001,5.58172E-004,7,6.99997E+000,3.20280E-001
1136,965,-4.92971E-001,-5.43328E+000,4.59429E-004,1.37758E-002,-1.17627E-002,4.55249E-004,1.81202E-002,-1.01162E-004,1.79939E-005,-3.45566E-005,2.72904E-005,-1.10459E-004,-7.49426E+001,1.15073E-004,7,6.99997E+000,3.20280E-001
1091,755,-1.38062E+000,-9.37780E+000,-2.93028E-003,1.32808E-002,-1.11811E-002,3.05403E-003,1.76274E-002,-1.37184E-004,1.06097E-005,1.07541E-005,1.13881E-005,-1.37963E-004,8.58600E+001,1.53154E-004,7,6.99997E+000,3.20280E-001
1046,1775,-2.04677E+000,9.82068E+000,-2.03458E-003,1.28433E-002,-1.14781E-002,3.35194E-003,1.75481E-002,-3.35310E-004,-1.23943E-004,4.36646E-006,-1.23853E-004,-3.35400E-004,8.88170E+001,4.75217E-004,7,6.99997E+000,3.20280E-001
1226,890,1.19110E+000,-6.84443E+000,1.86806E-003,1.34279E-002,-1.14587E-002,2.76869E-004,1.76546E-002,1.54737E-004,-1.67507E-007,-3.31696E-005,1.61541E-004,-6.97126E-006,-1.15917E+001,1.82640E-004,7,6.99997E+000,3.20280E-001
1091,1610,-1.22614E+000,6.71072E+000,3.11567E-003,1.29144E-002,-1.11908E-002,5.13372E-003,1.78430E-002,-1.35928E-004,4.89279E-005,-1.86499E-006,4.89467E-005,-1.35947E-004,-8.94220E+001,1.37711E-004,7,6.99997E+000,3.20280E-001
1121,950,-7.78896E-001,-5.71439E+000,1.20610E-002,1.32191E-002,-1.09162E-002,9.60800E-003,1.96525E-002,-2.28312E-004,3.04476E-005,-5.39758E-006,3.05601E-005,-2.28425E-004,-8.88055E+001,2.48008E-004,7,6.99997E+000,3.20280E-001
1226,1415,1.28894E+000,3.03816E+000,3.71508E-003,1.26963E-002,-1.18516E-002,-1.01938E-003,1.73982E-002,2.06383E-004,3.15389E-005,2.11961E-005,2.08916E-004,2.90060E-005,6.81440E+000,2.59607E-004,7,6.99997E+000,3.20280E-001
1121,1040,-7.62426E-001,-4.02336E+000,-3.54739E-003,1.38679E-002,-1.20143E-002,-1.41596E-003,1.84029E-002,-2.76045E-004,-1.27484E-005,-4.75253E-005,-4.43267E-006,-2.84361E-004,-8.00752E+001,3.30940E-004,7,6.99997E+000,3.20280E-001
1151,1055,-1.96055E-001,-3.74073E+000,6.78251E-003,1.15046E-002,-1.12451E-002,8.91991E-003,1.83949E-002,-9.59029E-005,-2.14079E-005,-4.91673E-005,3.02766E-006,-1.20338E-004,-6.35732E+001,1.37240E-004,7,6.99997E+000,3.20280E-001
1196,860,6.18394E-001,-7.40721E+000,-6.66897E-005,1.29125E-002,-1.12144E-002,2.95575E-003,1.73561E-002,8.90748E-005,3.25153E-005,-4.57470E-005,1.14577E-004,7.01274E-006,-2.91383E+001,1.36532E-004,7,6.99997E+000,3.20280E-001
1256,1715,1.91298E+000,8.69710E+000,-5.10097E-003,1.36616E-002,-1.22792E-002,-4.58048E-003,1.89315E-002,-2.15395E-004,1.37527E-004,-2.89008E-005,1.39878E-004,-2.17746E-004,-8.53493E+001,2.20670E-004,7,6.99997E+000,3.20280E-001
1136,1760,-3.48274E-001,9.54208E+000,1.18539E-003,1.31337E-002,-1.17385E-002,2.88559E-003,1.78497E-002,-5.27603E-005,1.29749E-005,-2.15968E-005,1.94354E-005,-5.92208E-005,-7.33458E+001,6.03750E-005,7,6.99997E+000,3.20280E-001
1151,1520,-1.08930E-001,5.01494E+000,-8.64717E-004,1.31556E-002,-1.17942E-002,6.49057E-004,1.76803E-002,1.87792E-005,1.48543E-005,1.86815E-005,3.56010E-005,-1.96750E-006,4.20016E+001,4.00209E-005,7,6.99997E+000,3.20280E-001
1196,770,6.03687E-001,-9.09841E+000,-2.72445E-004,1.43745E-002,-1.16857E-002,-1.30413E-003,1.85710E-002,2.40274E-005,1.98217E-005,-2.53977E-005,4.74092E-005,-3.56013E-006,-4.26334E+001,5.28081E-005,7,6.99997E+000,3.20280E-001
1106,755,-1.09698E+000,-9.37834E+000,-3.53887E-003,1.40329E-002,-1.13804E-002,8.50094E-004,1.80875E-002,-1.55007E-004,1.70220E-005,-3.26298E-007,1.70226E-005,-1.55007E-004,-8.98913E+001,1.70013E-004,7,6.99997E+000,3.20280E-001
1151,1565,-1.01280E-001,5.86451E+000,6.08894E-003,1.23045E-002,-1.08783E-002,5.76645E-003,1.74066E-002,2.08565E-005,1.03024E-005,5.39303E-006,2.31248E-005,8.03415E-006,2.28114E+001,3.23541E-005,7,6.99997E+000,3.20280E-001
1151,1775,-6.24806E-002,9.82543E+000,-3.27607E-003,1.30524E-002,-1.13175E-002,1.88203E-003,1.73779E-002,-8.02733E-005,1.71917E-005,-1.48903E-005,1.94158E-005,-8.24974E-005,-8.15047E+001,8.62634E-005,7,6.99997E+000,3.20280E-001
1121,1280,-7.18536E-001,4.93613E-001,2.19493E-003,1.37691E-002,-1.13937E-002,1.64696E-003,1.79476E-002,-3.14749E-004,2.86738E-005,-5.62925E-005,3.76656E-005,-3.23741E-004,-8.09246E+001,3.54087E-004,7,6.99997E+000,3.20280E-001
1166,1235,1.22173E-001,-3.53400E-001,5.04824E-003,1.31640E-002,-1.14337E-002,4.02277E-003,1.78942E-002,-1.68689E-004,-5.99491E-006,7.62011E-005,2.41208E-005,-1.98804E-004,6.84354E+001,2.16978E-004,7,6.99997E+000,3.20280E-001
1076,1745,-1.48609E+000,9.25643E+000,4.19435E-003,1.23138E-002,-1.07326E-002,1.01714E-002,1.92426E-002,-1.85742E-004,-4.69084E-005,-7.80279E-005,-1.18885E-005,-2.20762E-004,-6.58288E+001,2.62048E-004,7,6.99997E+000,3.20280E-001
1211,1640,1.04748E+000,7.28066E+000,-3.39094E-003,1.33340E-002,-1.17578E-002,-2.16240E-003,1.79086E-002,5.35239E-005,-1.03624E-005,-1.41624E-005,5.65226E-005,-1.33611E-005,-1.19554E+001,5.90832E-005,7,6.99997E+000,3.20280E-001
1091,1790,-1.19413E+000,1.01062E+001,4.11375E-004,1.25382E-002,-1.13281E-002,4.88162E-003,1.75887E-002,-2.36857E-004,-2.58120E-004,-6.66064E-005,-1.80039E-004,-3.14938E-004,-4.04656E+001,5.01066E-004,7,6.99997E+000,3.20280E-001
1151,1415,-1.28020E-001,3.03728E+000,5.56140E-003,1.30022E-002,-1.11934E-002,3.89294E-003,1.75928E-002,-9.54272E-006,1.14201E-006,-3.98402E-005,3.59964E-005,-4.43971E-005,-4.88188E+001,4.71693E-005,7,6.99997E+000,3.20280E-001
1166,1460,1.63524E-001,3.88476E+000,2.10950E-003,1.31453E-002,-1.16977E-002,2.30087E-003,1.77462E-002,6.14393E-005,3.32580E-005,-3.39100E-006,6.18416E-005,3.28557E-005,-6.76562E+000,9.61646E-005,7,6.99997E+000,3.20280E-001
1241,1580,1.60407E+000,6.14989E+000,-9.35209E-004,1.35099E-002,-1.17327E-002,-3.74517E-003,1.82811E-002,6.53546E-007,-3.84082E-005,3.17008E-005,1.83570E-005,-5.61117E-005,2.91814E+001,5.72184E-005,7,6.99997E+000,3.20280E-001
1166,1310,1.36460E-001,1.05878E+000,5.64416E-003,1.33082E-002,-1.17944E-002,1.94129E-003,1.78882E-002,-2.01733E-004,3.25144E-005,-1.02049E-005,3.29582E-005,-2.02176E-004,-8.75102E+001,2.16943E-004,7,6.99997E+000,3.20280E-001
1061,1610,-1.78825E+000,6.71262E+000,3.21937E-002,1.36940E-002,-1.14009E-002,2.35568E-003,1.79737E-002,-1.97824E-004,3.96960E-005,-3.21674E-005,4.39753E-005,-2.02103E-004,-8.24222E+001,2.12577E-004,7,6.99997E+000,3.20280E-001
1151,1505,-1.11556E-001,4.73229E+000,-3.91673E-003,1.29979E-002,-1.19540E-002,-4.88077E-003,1.83211E-002,2.92813E-005,2.16252E-005,1.77882E-005,4.36487E-005,7.25779E-006,3.89275E+001,5.50718E-005,7,6.99997E+000,3.20280E-001
1196,1565,7.50071E-001,5.86589E+000,6.93885E-003,1.28162E-002,-1.15296E-002,2.62447E-003,1.74377E-002,6.77892E-005,-1.24439E-005,-8.37438E-007,6.77979E-005,-1.24527E-005,-5.97941E-001,7.21790E-005,7,6.99997E+000,3.20280E-001
1166,1175,1.11275E-001,-1.48342E+000,-5.97364E-004,1.34955E-002,-1.16728E-002,-1.63612E-004,1.78441E-002,-7.88450E-005,6.16427E-006,7.36873E-005,4.87270E-005,-1.21408E-004,5.99887E+001,1.22193E-004,7,6.99997E+000,3.20280E-001
1211,770,8.85070E-001,-9.09894E+000,9.06075E-003,1.28090E-002,-1.15022E-002,7.94358E-003,1.89597E-002,5.30329E-005,1.25900E-005,-2.41920E-005,6.43418E-005,1.28118E-006,-2.50543E+001,7.50461E-005,7,6.99997E+000,3.20280E-001
1136,1535,-3.89319E-001,5.29798E+000,2.22190E-003,1.30592E-002,-1.18434E-002,1.14432E-003,1.76669E-002,-2.09400E-005,1.61235E-005,1.38532E-005,2.07291E-005,-2.55456E-005,7.16102E+001,2.71474E-005,7,6.99997E+000,3.20280E-001
1061,1775,-1.76308E+000,9.82174E+000,6.16442E-004,1.30831E-002,-1.12642E-002,4.99812E-003,1.79730E-002,-3.37247E-004,-1.34617E-004,-5.08498E-005,-1.22572E-004,-3.49292E-004,-7.66740E+001,4.89683E-004,7,6.99997E+000,3.20280E-001
1166,710,2.57929E-002,-1.02253E+001,-5.95687E-003,1.35413E-002,-1.23067E-002,-4.72658E-003,1.88987E-002,-5.48866E-005,-2.59844E-005,-2.60662E-005,-1.06314E-005,-7.02396E-005,-5.95020E+001,8.78891E-005,7,6.99997E+000,3.20280E-001
1151,905,-2.21395E-001,-6.56124E+000,5.03169E-003,1.32704E-002,-1.14301E-002,4.09394E-003,1.79864E-002,-9.04617E-006,1.84123E-005,-4.09656E-005,4.78881E-005,-3.85219E-005,-5.42641E+001,5.07604E-005,7,6.99997E+000,3.20280E-001
1271,1715,2.19539E+000,8.69834E+000,-1.08201E-003,1.23951E-002,-1.16814E-002,1.04039E-004,1.70325E-002,-4.50609E-004,1.03602E-004,-3.11377E-006,1.03619E-004,-4.50626E-004,-8.96781E+001,4.72027E-004,7,6.99997E+000,3.20280E-001
1211,1595,1.03928E+000,6.43200E+000,2.31710E-003,1.34183E-002,-1.14564E-002,2.41888E-003,1.78087E-002,1.10941E-004,-2.96163E-005,1.79110E-006,1.10963E-004,-2.96391E-005,7.29955E-001,1.14906E-004,7,6.99997E+000,3.20280E-001
1151,1760,-6.46354E-002,9.54270E+000,2.54380E-003,1.32118E-002,-1.13475E-002,3.86680E-003,1.78401E-002,-6.30684E-005,3.83692E-005,-1.85296E-005,4.16481E-005,-6.63472E-005,-7.99653E+001,6.70650E-005,7,6.99997E+000,3.20280E-001
1181,1670,4.85807E-001,7.84492E+000,-3.70675E-003,1.33437E-002,-1.17787E-002,-1.36242E-003,1.78507E-002,1.80699E-005,1.17558E-005,-1.97260E-005,3.48899E-005,-5.06414E-006,-4.04536E+001,3.77052E-005,7,6.99997E+000,3.20280E-001
